format,block,bits,target,seed,loss,baseline,ratio,predict_zero,r2,grad_survive
elementwise,1,10,grad_sr,3,0.012323598377406597,0.012325681746006012,0.9998309733577139,16.42084312438965,0.9992495148827588,1.0
elementwise,1,10,grad_sr,4,0.022629698738455772,0.02263081818819046,0.9999505342791684,13.080814361572266,0.9982700084174472,1.0
elementwise,1,10,grad_sr,5,0.013846210204064846,0.013845410197973251,1.0000577813210412,10.768573760986328,0.9987142020372067,1.0
elementwise,1,10,grad_sr,6,0.009547925554215908,0.0095467958599329,1.0001183322969909,19.657512664794922,0.9995142861807071,1.0
elementwise,1,10,grad_sr,7,0.01284707523882389,0.012847610749304295,0.9999583182826088,6.36583137512207,0.9979818700053805,1.0
elementwise,1,10,grad_sr,8,0.018751615658402443,0.01875096559524536,1.0000346682496846,10.376636505126953,0.9981929004018655,1.0
elementwise,1,10,grad_sr,9,0.009464854374527931,0.009464801289141178,1.000005608716457,6.451923370361328,0.9985330181666435,1.0
elementwise,1,23,grad_sr,0,0.013663075864315033,0.013663075864315033,1.0,8.965968132019043,0.9984761181767396,1.0
elementwise,1,23,grad_sr,1,0.010934211313724518,0.010934211313724518,1.0,12.691564559936523,0.999138466241724,1.0
elementwise,1,23,grad_sr,2,0.017455827444791794,0.017455827444791794,1.0,25.280773162841797,0.9993095216142183,1.0
elementwise,1,23,grad_sr,3,0.012325681746006012,0.012325681746006012,1.0,16.42084312438965,0.9992493880093344,1.0
elementwise,1,23,grad_sr,4,0.02263081818819046,0.02263081818819046,1.0,13.080814361572266,0.9982699228379333,1.0
elementwise,1,23,grad_sr,5,0.013845410197973251,0.013845410197973251,1.0,10.768573760986328,0.998714276328019,1.0
elementwise,1,23,grad_sr,6,0.0095467958599329,0.0095467958599329,1.0,19.657512664794922,0.9995143436495386,1.0
elementwise,1,23,grad_sr,7,0.012847610749304295,0.012847610749304295,1.0,6.36583137512207,0.99798178588275,1.0
elementwise,1,23,grad_sr,8,0.01875096559524536,0.01875096559524536,1.0,10.376636505126953,0.9981929630486738,1.0
elementwise,1,23,grad_sr,9,0.009464801289141178,0.009464801289141178,1.0,6.451923370361328,0.9985330263944826,1.0
bfp16,16,1,weight,0,7.871293067932129,0.013663075864315033,576.0996386245813,8.965968132019043,0.12209223231316624,1.0
bfp16,16,1,weight,1,10.379974365234375,0.010934211313724518,949.3116666042049,12.691564559936523,0.18213595209523248,1.0
bfp16,16,1,weight,2,22.358135223388672,0.017455827444791794,1280.840756137261,25.280773162841797,0.11560714225895907,1.0
bfp16,16,1,weight,3,15.464531898498535,0.012325681746006012,1254.659354117238,16.42084312438965,0.05823764459881586,1.0
bfp16,16,1,weight,4,11.485594749450684,0.02263081818819046,507.52008407032594,13.080814361572266,0.1219510932597504,1.0
bfp16,16,1,weight,5,8.211284637451172,0.013845410197973251,593.0690763248873,10.768573760986328,0.23747704944920445,1.0
bfp16,16,1,weight,6,16.832809448242188,0.0095467958599329,1763.1894192781554,19.657512664794922,0.14369586146122948,1.0
bfp16,16,1,weight,7,5.023889064788818,0.012847610749304295,391.03683656207164,6.36583137512207,0.21080393608564896,1.0
bfp16,16,1,weight,8,8.315887451171875,0.01875096559524536,443.491158304963,10.376636505126953,0.19859508935644898,1.0
bfp16,16,1,weight,9,4.439266204833984,0.009464801289141178,469.02899165216354,6.451923370361328,0.3119468490238173,1.0
bfp16,16,2,weight,0,8.39561653137207,0.013663075864315033,614.4748528623475,8.965968132019043,0.06361294087251401,1.0
bfp16,16,2,weight,1,10.491122245788574,0.010934211313724518,959.4768149962694,12.691564559936523,0.17337833359758403,1.0
bfp16,16,2,weight,2,22.632816314697266,0.017455827444791794,1296.576537908554,25.280773162841797,0.1047419250625038,1.0
bfp16,16,2,weight,3,14.606074333190918,0.012325681746006012,1185.0114771885815,16.42084312438965,0.11051617614586917,1.0
bfp16,16,2,weight,4,11.347906112670898,0.02263081818819046,501.4359630440859,13.080814361572266,0.13247709209849823,1.0
bfp16,16,2,weight,5,7.974734783172607,0.013845410197973251,575.9840025787016,10.768573760986328,0.25944373320221603,1.0
bfp16,16,2,weight,6,17.3636474609375,0.0095467958599329,1818.7932072383855,19.657512664794922,0.11669152872863497,1.0
bfp16,16,2,weight,7,5.293205261230469,0.012847610749304295,411.9991930419513,6.36583137512207,0.168497412307129,1.0
bfp16,16,2,weight,8,9.325897216796875,0.01875096559524536,497.3555718731424,10.376636505126953,0.10126010367722937,1.0
bfp16,16,2,weight,9,4.8857622146606445,0.009464801289141178,516.2033586765318,6.451923370361328,0.2427432977420768,1.0
bfp16,16,3,weight,0,8.28662395477295,0.013663075864315033,606.4976903491987,8.965968132019043,0.07576919382749492,1.0
bfp16,16,3,weight,1,9.806525230407715,0.010934211313724518,896.8662621417109,12.691564559936523,0.22731943850610947,1.0
bfp16,16,3,weight,2,15.606977462768555,0.017455827444791794,894.0840823575584,25.280773162841797,0.38265426606065933,1.0
bfp16,16,3,weight,3,9.398008346557617,0.012325681746006012,762.4737146570353,16.42084312438965,0.4276780872110709,1.0
bfp16,16,3,weight,4,9.642066955566406,0.02263081818819046,426.05914091952576,13.080814361572266,0.2628848106053647,1.0
bfp16,16,3,weight,5,6.405672073364258,0.013845410197973251,462.6567202972395,10.768573760986328,0.40515130271276134,1.0
bfp16,16,3,weight,6,12.443479537963867,0.0095467958599329,1303.4194635069243,19.657512664794922,0.3669860602328813,1.0
bfp16,16,3,weight,7,4.934776306152344,0.012847610749304295,384.10070186937793,6.36583137512207,0.22480254104159092,1.0
bfp16,16,3,weight,8,8.743160247802734,0.01875096559524536,466.2778673125888,10.376636505126953,0.15741866418055028,1.0
bfp16,16,3,weight,9,4.555433750152588,0.009464801289141178,481.3026297106699,6.451923370361328,0.2939417459483141,1.0
bfp16,16,4,weight,0,5.231525421142578,0.013663075864315033,382.8951455071825,8.965968132019043,0.41651304754699225,1.0
bfp16,16,4,weight,1,1.8435735702514648,0.010934211313724518,168.6059942830471,12.691564559936523,0.8547402440774657,1.0
bfp16,16,4,weight,2,2.041269540786743,0.017455827444791794,116.93914523632544,25.280773162841797,0.9192560477625327,1.0
bfp16,16,4,weight,3,2.9318037033081055,0.012325681746006012,237.86138273918365,16.42084312438965,0.8214583939996638,1.0
bfp16,16,4,weight,4,3.154198169708252,0.02263081818819046,139.3762321573606,13.080814361572266,0.7588683638096421,1.0
bfp16,16,4,weight,5,3.158599376678467,0.013845410197973251,228.13331866042046,10.768573760986328,0.7066835918307197,1.0
bfp16,16,4,weight,6,2.793194532394409,0.0095467958599329,292.5792667377766,19.657512664794922,0.8579070210954611,1.0
bfp16,16,4,weight,7,2.73671817779541,0.012847610749304295,213.01378374524657,6.36583137512207,0.5700925744765064,1.0
bfp16,16,4,weight,8,2.5513525009155273,0.01875096559524536,136.06512624408356,10.376636505126953,0.7541252890900689,1.0
bfp16,16,4,weight,9,1.4476327896118164,0.009464801289141178,152.94909479744317,6.451923370361328,0.7756277149443663,1.0
bfp16,16,5,weight,0,0.31932365894317627,0.013663075864315033,23.371286386338515,8.965968132019043,0.9643849214896476,1.0
bfp16,16,5,weight,1,0.18226100504398346,0.010934211313724518,16.668875313870256,12.691564559936523,0.9856392012046075,1.0
bfp16,16,5,weight,2,0.3567134439945221,0.017455827444791794,20.43520681690474,25.280773162841797,0.9858899313839489,1.0
bfp16,16,5,weight,3,0.337826132774353,0.012325681746006012,27.408312151481724,16.42084312438965,0.9794269922551916,1.0
bfp16,16,5,weight,4,0.39351606369018555,0.02263081818819046,17.38850360680003,13.080814361572266,0.9699165470273606,1.0
bfp16,16,5,weight,5,0.3263366222381592,0.013845410197973251,23.570021947484783,10.768573760986328,0.9696954648330078,1.0
bfp16,16,5,weight,6,0.3396037817001343,0.0095467958599329,35.57254042955112,19.657512664794922,0.9827239698383439,1.0
bfp16,16,5,weight,7,0.33132532238960266,0.012847610749304295,25.78886680603583,6.36583137512207,0.9479525449441788,1.0
bfp16,16,5,weight,8,0.3077971041202545,0.01875096559524536,16.415000206618796,10.376636505126953,0.9703374880706117,1.0
bfp16,16,5,weight,9,0.4796673059463501,0.009464801289141178,50.679067768349775,6.451923370361328,0.9256551452316013,1.0
bfp16,16,7,weight,0,0.14674663543701172,0.013663075864315033,10.740380635687009,8.965968132019043,0.9836329291743795,1.0
bfp16,16,7,weight,1,0.13130547106266022,0.010934211313724518,12.008682409297032,12.691564559936523,0.9896541147119755,1.0
bfp16,16,7,weight,2,0.2736463248729706,0.017455827444791794,15.676502631481789,25.280773162841797,0.9891757137683123,1.0
bfp16,16,7,weight,3,0.2134512960910797,0.012325681746006012,17.317605669986246,16.42084312438965,0.9870011975344893,1.0
bfp16,16,7,weight,4,0.2037465125322342,0.02263081818819046,9.003055516506077,13.080814361572266,0.9844240192620741,1.0
bfp16,16,7,weight,5,0.16738924384117126,0.013845410197973251,12.089872488261445,10.768573760986328,0.9844557647506108,1.0
bfp16,16,7,weight,6,0.26846224069595337,0.0095467958599329,28.120664213913575,19.657512664794922,0.9863430208453204,1.0
bfp16,16,7,weight,7,0.1269742250442505,0.012847610749304295,9.88310025279418,6.36583137512207,0.9800537875476139,1.0
bfp16,16,7,weight,8,0.13562718033790588,0.01875096559524536,7.233077126027928,10.376636505126953,0.9869295623614748,1.0
bfp16,16,7,weight,9,0.10229948908090591,0.009464801289141178,10.808413822514432,6.451923370361328,0.9841443422048615,1.0
bfp16,16,10,weight,0,0.05839420482516289,0.013663075864315033,4.273869618017403,8.965968132019043,0.9934871277741187,1.0
bfp16,16,10,weight,1,0.05138907954096794,0.010934211313724518,4.699843277810523,12.691564559936523,0.9959509263575598,1.0
bfp16,16,10,weight,2,0.057374708354473114,0.017455827444791794,3.2868512556012757,25.280773162841797,0.997730500250728,1.0
bfp16,16,10,weight,3,0.04981463775038719,0.012325681746006012,4.0415320447916825,16.42084312438965,0.99696637758652,1.0
bfp16,16,10,weight,4,0.06813985854387283,0.02263081818819046,3.01093217122086,13.080814361572266,0.9947908550140389,1.0
bfp16,16,10,weight,5,0.0544942207634449,0.013845410197973251,3.9359051110975383,10.768573760986328,0.994939513627991,1.0
bfp16,16,10,weight,6,0.046651728451251984,0.0095467958599329,4.886637269269093,19.657512664794922,0.9976267735777782,1.0
bfp16,16,10,weight,7,0.04699741303920746,0.012847610749304295,3.658066387304923,6.36583137512207,0.9926172387753035,1.0
bfp16,16,10,weight,8,0.06152775511145592,0.01875096559524536,3.2813112902866917,10.376636505126953,0.9940705492496479,1.0
bfp16,16,10,weight,9,0.04265284165740013,0.009464801289141178,4.506469851230272,6.451923370361328,0.9933891276741851,1.0
bfp16,16,23,weight,0,0.013663075864315033,0.013663075864315033,1.0,8.965968132019043,0.9984761181767396,1.0
bfp16,16,23,weight,1,0.010934211313724518,0.010934211313724518,1.0,12.691564559936523,0.999138466241724,1.0
bfp16,16,23,weight,2,0.017455827444791794,0.017455827444791794,1.0,25.280773162841797,0.9993095216142183,1.0
bfp16,16,23,weight,3,0.012325681746006012,0.012325681746006012,1.0,16.42084312438965,0.9992493880093344,1.0
bfp16,16,23,weight,4,0.02263081818819046,0.02263081818819046,1.0,13.080814361572266,0.9982699228379333,1.0
bfp16,16,23,weight,5,0.013845410197973251,0.013845410197973251,1.0,10.768573760986328,0.998714276328019,1.0
bfp16,16,23,weight,6,0.0095467958599329,0.0095467958599329,1.0,19.657512664794922,0.9995143436495386,1.0
bfp16,16,23,weight,7,0.012847610749304295,0.012847610749304295,1.0,6.36583137512207,0.99798178588275,1.0
bfp16,16,23,weight,8,0.01875096559524536,0.01875096559524536,1.0,10.376636505126953,0.9981929630486738,1.0
bfp16,16,23,weight,9,0.009464801289141178,0.009464801289141178,1.0,6.451923370361328,0.9985330263944826,1.0
bfp16,16,1,grad,0,0.013110294938087463,0.013663075864315033,0.9595419851490898,8.965968132019043,0.9985377714101762,0.7093318014705883
bfp16,16,1,grad,1,0.011220907792448997,0.010934211313724518,1.0262201333501413,12.691564559936523,0.9991158767116963,0.7143170955882353
bfp16,16,1,grad,2,0.017316903918981552,0.017455827444791794,0.9920414242034862,25.280773162841797,0.9993150168387874,0.7094145220588235
bfp16,16,1,grad,3,0.012196052819490433,0.012325681746006012,0.9894830217762531,16.42084312438965,0.9992572821792947,0.6978419117647059
bfp16,16,1,grad,4,0.02412116341292858,0.02263081818819046,1.065854677119709,13.080814361572266,0.9981559891650332,0.68565625
bfp16,16,1,grad,5,0.013694025576114655,0.013845410197973251,0.9890660789608995,10.768573760986328,0.9987283343291266,0.7189751838235294
bfp16,16,1,grad,6,0.009543221443891525,0.0095467958599329,0.9996255899786884,19.657512664794922,0.9995145254841431,0.7093115808823529
bfp16,16,1,grad,7,0.012848464772105217,0.012847610749304295,1.000066473277996,6.36583137512207,0.997981651725442,0.7063511029411764
bfp16,16,1,grad,8,0.018709443509578705,0.01875096559524536,0.9977856028023866,10.376636505126953,0.9981969645462347,0.7154954044117647
bfp16,16,1,grad,9,0.009772131219506264,0.009464801289141178,1.0324708275405297,6.451923370361328,0.9984853925475313,0.7030670955882353
bfp16,16,2,grad,0,0.013367049396038055,0.013663075864315033,0.9783338341075793,8.965968132019043,0.9985091348531229,0.8472288602941176
bfp16,16,2,grad,1,0.011108187958598137,0.010934211313724518,1.0159112202866654,12.691564559936523,0.9991247581883117,0.8601746323529412
bfp16,16,2,grad,2,0.017685728147625923,0.017455827444791794,1.013170427100133,25.280773162841797,0.9993004277189742,0.8499172794117648
bfp16,16,2,grad,3,0.012162650004029274,0.012325681746006012,0.9867730040953259,16.42084312438965,0.9992593163510609,0.8551488970588236
bfp16,16,2,grad,4,0.02270176075398922,0.02263081818819046,1.0031347768873766,13.080814361572266,0.9982644994320322,0.8459788602941176
bfp16,16,2,grad,5,0.014069021679461002,0.013845410197973251,1.0161505855218709,10.768573760986328,0.9986935111378972,0.8518538602941177
bfp16,16,2,grad,6,0.009401872754096985,0.0095467958599329,0.9848197125022705,19.657512664794922,0.9995217160525637,0.858046875
bfp16,16,2,grad,7,0.012716075405478477,0.012847610749304295,0.9897618828595862,6.36583137512207,0.9980024485952969,0.8516369485294117
bfp16,16,2,grad,8,0.01856776513159275,0.01875096559524536,0.9902298117543843,10.376636505126953,0.998210618139855,0.8580193014705882
bfp16,16,2,grad,9,0.009540291503071785,0.009464801289141178,1.0079758899975233,6.451923370361328,0.9985213259743757,0.8436847426470588
bfp16,16,3,grad,0,0.013693149201571941,0.013663075864315033,1.0022010664037557,8.965968132019043,0.9984727640116552,0.92859375
bfp16,16,3,grad,1,0.010862722061574459,0.010934211313724518,0.9934618739204055,12.691564559936523,0.9991440990580575,0.9219816176470588
bfp16,16,3,grad,2,0.017636854201555252,0.017455827444791794,1.010370562915794,25.280773162841797,0.9993023609646766,0.9236121323529412
bfp16,16,3,grad,3,0.012094970792531967,0.012325681746006012,0.9812820939053692,16.42084312438965,0.9992634378940891,0.927015625
bfp16,16,3,grad,4,0.02224130555987358,0.02263081818819046,0.982788398321359,13.080814361572266,0.99829970023692,0.9280882352941177
bfp16,16,3,grad,5,0.013762063346803188,0.013845410197973251,0.9939801818813383,10.768573760986328,0.9987220161506752,0.9190110294117647
bfp16,16,3,grad,6,0.009673992171883583,0.0095467958599329,1.013323455724503,19.657512664794922,0.999507873028656,0.9263299632352942
bfp16,16,3,grad,7,0.013016615062952042,0.012847610749304295,1.0131545325388145,6.36583137512207,0.9979552372194743,0.929344669117647
bfp16,16,3,grad,8,0.018789540976285934,0.01875096559524536,1.0020572477105048,10.376636505126953,0.9981892455260428,0.9302987132352941
bfp16,16,3,grad,9,0.009586679749190807,0.009464801289141178,1.012877022594173,6.451923370361328,0.9985141361422193,0.924000919117647
bfp16,16,4,grad,0,0.013727477751672268,0.013663075864315033,1.0047135716727913,8.965968132019043,0.9984689352505449,0.9625193014705883
bfp16,16,4,grad,1,0.010927890427410603,0.010934211313724518,0.9994219165760971,12.691564559936523,0.9991389642801088,0.9635073529411765
bfp16,16,4,grad,2,0.017425058409571648,0.017455827444791794,0.9982373201546898,25.280773162841797,0.9993107387065525,0.9601351102941177
bfp16,16,4,grad,3,0.012389679439365864,0.012325681746006012,1.0051922234143835,16.42084312438965,0.9992454906641813,0.9639889705882353
bfp16,16,4,grad,4,0.022605419158935547,0.02263081818819046,0.9988776795852583,13.080814361572266,0.9982718645388513,0.9653170955882353
bfp16,16,4,grad,5,0.013886083848774433,0.013845410197973251,1.0029376992244792,10.768573760986328,0.9987104992585849,0.9577224264705883
bfp16,16,4,grad,6,0.009520046412944794,0.0095467958599329,0.9971980707055473,19.657512664794922,0.999515704424294,0.964500919117647
bfp16,16,4,grad,7,0.012845823541283607,0.012847610749304295,0.9998608917988285,6.36583137512207,0.9979820666328855,0.9650091911764705
bfp16,16,4,grad,8,0.01878977008163929,0.01875096559524536,1.0020694660334595,10.376636505126953,0.9981892234470817,0.9657573529411765
bfp16,16,4,grad,9,0.009455865249037743,0.009464801289141178,0.9990558660630638,6.451923370361328,0.9985344114140481,0.9612555147058823
bfp16,16,5,grad,0,0.01365432795137167,0.013663075864315033,0.9993597405862167,8.965968132019043,0.9984770938564225,0.9808345588235294
bfp16,16,5,grad,1,0.010938712395727634,0.010934211313724518,1.0004116512726864,12.691564559936523,0.9991381115902559,0.9810477941176471
bfp16,16,5,grad,2,0.017415981739759445,0.017455827444791794,0.9977173408044752,25.280773162841797,0.999311097741055,0.9808970588235294
bfp16,16,5,grad,3,0.012322778813540936,0.012325681746006012,0.9997644809816693,16.42084312438965,0.9992495647927335,0.9827665441176471
bfp16,16,5,grad,4,0.022660978138446808,0.02263081818819046,1.0013326937632367,13.080814361572266,0.9982676171748894,0.9820873161764706
bfp16,16,5,grad,5,0.013814011588692665,0.013845410197973251,0.9977322008642848,10.768573760986328,0.9987171920910511,0.9792408088235294
bfp16,16,5,grad,6,0.009530346840620041,0.0095467958599329,0.9982770115173517,19.657512664794922,0.999515180429837,0.982609375
bfp16,16,5,grad,7,0.012844051234424114,0.012847610749304295,0.9997229434367496,6.36583137512207,0.9979823450422173,0.9827895220588235
bfp16,16,5,grad,8,0.018688222393393517,0.01875096559524536,0.9966538682217115,10.376636505126953,0.9981990096324411,0.9832454044117647
bfp16,16,5,grad,9,0.009477950632572174,0.009464801289141178,1.0013892889062639,6.451923370361328,0.9985309883443266,0.9816553308823529
bfp16,16,7,grad,0,0.01365768350660801,0.013663075864315033,0.9996053335456399,8.965968132019043,0.9984767196017758,0.9946075367647059
bfp16,16,7,grad,1,0.010934922844171524,0.010934211313724518,1.0000650737786743,12.691564559936523,0.9991384101784669,0.995266544117647
bfp16,16,7,grad,2,0.017459802329540253,0.017455827444791794,1.0002277110472724,25.280773162841797,0.999309364384662,0.9951516544117647
bfp16,16,7,grad,3,0.012322193942964077,0.012325681746006012,0.9997170296042193,16.42084312438965,0.9992496004103064,0.9956838235294118
bfp16,16,7,grad,4,0.02264670841395855,0.02263081818819046,1.0007021498575948,13.080814361572266,0.9982687080645003,0.9957610294117647
bfp16,16,7,grad,5,0.013842377811670303,0.013845410197973251,0.9997809825595928,10.768573760986328,0.9987145579239267,0.9942362132352941
bfp16,16,7,grad,6,0.00954655185341835,0.0095467958599329,0.9999744410042773,19.657512664794922,0.9995143560624272,0.9956636029411765
bfp16,16,7,grad,7,0.012848194688558578,0.012847610749304295,1.000045451194442,6.36583137512207,0.9979816941525077,0.9957141544117647
bfp16,16,7,grad,8,0.018757756799459457,0.01875096559524536,1.0003621789064463,10.376636505126953,0.9981923085780068,0.9957601102941176
bfp16,16,7,grad,9,0.009462600573897362,0.009464801289141178,0.9997674842633684,6.451923370361328,0.9985333674889311,0.9951185661764705
bfp16,16,10,grad,0,0.013663217425346375,0.013663075864315033,1.0000103608464703,8.965968132019043,0.9984761023880341,0.9993373161764706
bfp16,16,10,grad,1,0.010934140533208847,0.010934211313724518,0.9999935266921738,12.691564559936523,0.9991384718186972,0.9993658088235294
bfp16,16,10,grad,2,0.01745622605085373,0.017455827444791794,1.000022835128452,25.280773162841797,0.9993095058470557,0.9993860294117647
bfp16,16,10,grad,3,0.012323359027504921,0.012325681746006012,0.9998115545615281,16.42084312438965,0.9992495294587401,0.9994466911764706
bfp16,16,10,grad,4,0.022630833089351654,0.02263081818819046,1.0000006584455352,13.080814361572266,0.9982699216987717,0.9994044117647058
bfp16,16,10,grad,5,0.013845890760421753,0.013845410197973251,1.0000347091521038,10.768573760986328,0.9987142317016405,0.99928125
bfp16,16,10,grad,6,0.009548206813633442,0.0095467958599329,1.0001477934294651,19.657512664794922,0.999514271872721,0.9994770220588235
bfp16,16,10,grad,7,0.012846959754824638,0.012847610749304295,0.999949329529641,6.36583137512207,0.9979818881466086,0.9995450367647059
bfp16,16,10,grad,8,0.018750812858343124,0.01875096559524536,0.9999918544513635,10.376636505126953,0.9981929777679811,0.9994476102941177
bfp16,16,10,grad,9,0.009465052746236324,0.009464801289141178,1.0000265676042701,6.451923370361328,0.9985329874205083,0.9994209558823529
bfp16,16,23,grad,0,0.013663075864315033,0.013663075864315033,1.0,8.965968132019043,0.9984761181767396,1.0
bfp16,16,23,grad,1,0.010934211313724518,0.010934211313724518,1.0,12.691564559936523,0.999138466241724,1.0
bfp16,16,23,grad,2,0.017455827444791794,0.017455827444791794,1.0,25.280773162841797,0.9993095216142183,1.0
bfp16,16,23,grad,3,0.012325681746006012,0.012325681746006012,1.0,16.42084312438965,0.9992493880093344,1.0
bfp16,16,23,grad,4,0.02263081818819046,0.02263081818819046,1.0,13.080814361572266,0.9982699228379333,1.0
bfp16,16,23,grad,5,0.013845410197973251,0.013845410197973251,1.0,10.768573760986328,0.998714276328019,1.0
bfp16,16,23,grad,6,0.0095467958599329,0.0095467958599329,1.0,19.657512664794922,0.9995143436495386,1.0
bfp16,16,23,grad,7,0.012847610749304295,0.012847610749304295,1.0,6.36583137512207,0.99798178588275,1.0
bfp16,16,23,grad,8,0.01875096559524536,0.01875096559524536,1.0,10.376636505126953,0.9981929630486738,1.0
bfp16,16,23,grad,9,0.009464801289141178,0.009464801289141178,1.0,6.451923370361328,0.9985330263944826,1.0
bfp16,16,1,grad_sr,0,0.013702425174415112,0.013663075864315033,1.0028799745014114,8.965968132019043,0.9984717294359455,0.7148777573529411
bfp16,16,1,grad_sr,1,0.010730572044849396,0.010934211313724518,0.9813759526835268,12.691564559936523,0.9991545114872029,0.733
bfp16,16,1,grad_sr,2,0.01718967780470848,0.017455827444791794,0.9847529633914477,25.280773162841797,0.9993200493634438,0.7155340073529411
bfp16,16,1,grad_sr,3,0.01298536080867052,0.012325681746006012,1.053520695752044,16.42084312438965,0.9992092147333541,0.7245689338235294
bfp16,16,1,grad_sr,4,0.022262215614318848,0.02263081818819046,0.9837123620186228,13.080814361572266,0.9982981017084289,0.7125018382352941
bfp16,16,1,grad_sr,5,0.013878971338272095,0.013845410197973251,1.0024239903201826,10.768573760986328,0.9987111597462838,0.7143409926470589
bfp16,16,1,grad_sr,6,0.009957516565918922,0.0095467958599329,1.0430218381132232,19.657512664794922,0.9994934498206504,0.7251773897058823
bfp16,16,1,grad_sr,7,0.012861888855695724,0.012847610749304295,1.0011113433205627,6.36583137512207,0.9979795429539713,0.7205202205882353
bfp16,16,1,grad_sr,8,0.01908154785633087,0.01875096559524536,1.017630146000019,10.376636505126953,0.9981611047233945,0.7153667279411765
bfp16,16,1,grad_sr,9,0.009382838383316994,0.009464801289141178,0.9913402401888544,6.451923370361328,0.9985457300335556,0.7235238970588236
bfp16,16,2,grad_sr,0,0.013585325330495834,0.013663075864315033,0.9943094414031421,8.965968132019043,0.9984847899155497,0.8508125
bfp16,16,2,grad_sr,1,0.010894011706113815,0.010934211313724518,0.9963235018551138,12.691564559936523,0.9991416336689881,0.8609797794117647
bfp16,16,2,grad_sr,2,0.01689242012798786,0.017455827444791794,0.9677238264077803,25.280773162841797,0.9993318076144595,0.8503180147058823
bfp16,16,2,grad_sr,3,0.0120172630995512,0.012325681746006012,0.9749775588230849,16.42084312438965,0.9992681701537175,0.8536727941176471
bfp16,16,2,grad_sr,4,0.022546404972672462,0.02263081818819046,0.9962699883488062,13.080814361572266,0.9982763760459052,0.8531461397058824
bfp16,16,2,grad_sr,5,0.013742462731897831,0.013845410197973251,0.9925645058829322,10.768573760986328,0.9987238363188182,0.8493327205882353
bfp16,16,2,grad_sr,6,0.009712138213217258,0.0095467958599329,1.0173191462046745,19.657512664794922,0.9995059324961998,0.8566590073529412
bfp16,16,2,grad_sr,7,0.012939936481416225,0.012847610749304295,1.007186218038006,6.36583137512207,0.997967282556056,0.8549761029411764
bfp16,16,2,grad_sr,8,0.018676938489079475,0.01875096559524536,0.9960520909822022,10.376636505126953,0.9982000970661494,0.8577840073529411
bfp16,16,2,grad_sr,9,0.009531041607260704,0.009464801289141178,1.0069985957545164,6.451923370361328,0.998522759639235,0.8515523897058823
bfp16,16,3,grad_sr,0,0.013808929361402988,0.013663075864315033,1.0106750118740753,8.965968132019043,0.9984598507201817,0.9272077205882353
bfp16,16,3,grad_sr,1,0.010906538926064968,0.010934211313724518,0.9974691921652533,12.691564559936523,0.9991406466181093,0.926672794117647
bfp16,16,3,grad_sr,2,0.01719953864812851,0.017455827444791794,0.9853178660551121,25.280773162841797,0.9993196593103644,0.9231259191176471
bfp16,16,3,grad_sr,3,0.01203623041510582,0.012325681746006012,0.9765164039714083,16.42084312438965,0.9992670150780973,0.9288713235294118
bfp16,16,3,grad_sr,4,0.022761590778827667,0.02263081818819046,1.0057785180168806,13.080814361572266,0.9982599255558817,0.9278860294117647
bfp16,16,3,grad_sr,5,0.013778088614344597,0.013845410197973251,0.9951376244787237,10.768573760986328,0.9987205279993288,0.9199181985294118
bfp16,16,3,grad_sr,6,0.00964368972927332,0.0095467958599329,1.0101493601373708,19.657512664794922,0.9995094145483348,0.929579044117647
bfp16,16,3,grad_sr,7,0.012848196551203728,0.012847610749304295,1.0000455961743286,6.36583137512207,0.9979816938599073,0.9266930147058824
bfp16,16,3,grad_sr,8,0.018832966685295105,0.01875096559524536,1.0043731662581972,10.376636505126953,0.9981850605756509,0.9304191176470589
bfp16,16,3,grad_sr,9,0.00944293662905693,0.009464801289141178,0.9976898976094372,6.451923370361328,0.9985364152537156,0.9238235294117647
bfp16,16,4,grad_sr,0,0.013636039569973946,0.013663075864315033,0.9980212146511094,8.965968132019043,0.998479133611765,0.9615496323529412
bfp16,16,4,grad_sr,1,0.010923702269792557,0.010934211313724518,0.9990388841380109,12.691564559936523,0.9991392942754848,0.9627297794117647
bfp16,16,4,grad_sr,2,0.017456987872719765,0.017455827444791794,1.0000664779674089,25.280773162841797,0.9993094757126187,0.9624108455882353
bfp16,16,4,grad_sr,3,0.012318514287471771,0.012325681746006012,0.9994184939476826,16.42084312438965,0.9992498244947499,0.9635680147058824
bfp16,16,4,grad_sr,4,0.02254551276564598,0.02263081818819046,0.9962305639223864,13.080814361572266,0.998276444253205,0.96490625
bfp16,16,4,grad_sr,5,0.013875526376068592,0.013845410197973251,1.002175174130973,10.768573760986328,0.9987114796551482,0.9584733455882353
bfp16,16,4,grad_sr,6,0.009630310349166393,0.0095467958599329,1.0087479077230506,19.657512664794922,0.9995100951725997,0.966296875
bfp16,16,4,grad_sr,7,0.012879617512226105,0.012847610749304295,1.0024912618810111,6.36583137512207,0.997976757982852,0.9649724264705882
bfp16,16,4,grad_sr,8,0.018704548478126526,0.01875096559524536,0.9975245479021835,10.376636505126953,0.9981974362820857,0.9660330882352941
bfp16,16,4,grad_sr,9,0.009492270648479462,0.009464801289141178,1.0029022647701857,6.451923370361328,0.9985287688486685,0.9619659926470588
bfp16,16,5,grad_sr,0,0.013677548617124557,0.013663075864315033,1.001059260224656,8.965968132019043,0.9984745039893372,0.9809751838235294
