format,block,target,act_at,bits,seed,epoch,train_loss,train_acc,val_loss,val_acc,kl,disagree,logit_rel_err,logit_rel_err_c,upd_survive
elementwise,1,weight_master,producer,1,0,6,0.03897660688920455,0.9874363636363637,0.05263230577111244,0.9871999621391296,0.01946105994284153,0.008200000040233135,0.2909815311431885,0.2906149923801422,0.03469409590063922
elementwise,1,weight_master,producer,1,0,7,0.035154381214488634,0.988890909090909,0.05307333916425705,0.98499995470047,0.016935762017965317,0.009599999524652958,0.22583813965320587,0.22533586621284485,0.03229441732986105
elementwise,1,weight_master,producer,1,0,8,0.03199166370738636,0.9898181818181818,0.048242609947919846,0.9865999817848206,0.013710992410779,0.007599999662488699,0.2178211510181427,0.21676504611968994,0.031295642038935735
elementwise,1,weight_master,producer,1,0,9,0.028796954900568182,0.9906,0.06143588945269585,0.9827999472618103,0.02528281882405281,0.012600000016391277,0.22277693450450897,0.22216027975082397,0.02811583744604906
elementwise,1,weight_master,producer,1,0,10,0.027007208806818183,0.9914363636363637,0.06615610420703888,0.9809999465942383,0.03705276921391487,0.015199999324977398,0.21967799961566925,0.21885940432548523,0.02735005281273333
elementwise,1,weight_master,producer,1,0,11,0.024066612659801135,0.9924727272727273,0.05763386934995651,0.9842000007629395,0.026652980595827103,0.010799999348819256,0.2312583178281784,0.23082765936851501,0.025479298319098176
elementwise,1,weight_master,producer,1,0,12,0.02336628639914773,0.9926909090909091,0.050527360290288925,0.9843999743461609,0.007342671975493431,0.00839999970048666,0.12390897423028946,0.1222204640507698,0.02505463386206771
elementwise,1,weight_master,producer,1,1,1,0.23957155539772726,0.9262181818181818,0.11678434908390045,0.9631999731063843,0.07491371780633926,0.03280000016093254,0.46962228417396545,0.46954435110092163,0.0806716778059041
elementwise,1,weight_master,producer,1,1,2,0.07789132634943181,0.9759818181818182,0.07369217276573181,0.9777999520301819,0.04745009168982506,0.020999999716877937,0.4020124077796936,0.40194329619407654,0.048308285225182566
elementwise,1,weight_master,producer,1,1,3,0.05970903764204546,0.9814545454545455,0.07021917402744293,0.9787999987602234,0.03228248283267021,0.01719999872148037,0.34790337085723877,0.34772610664367676,0.040891738449491
elementwise,1,weight_master,producer,1,1,4,0.04989170809659091,0.9840727272727273,0.06427077203989029,0.9813999533653259,0.026952391490340233,0.014800000004470348,0.3616810739040375,0.36143407225608826,0.03551280708783304
elementwise,1,weight_master,producer,1,1,5,0.04281670809659091,0.9862545454545455,0.05616398900747299,0.9835999608039856,0.030458049848675728,0.014800000004470348,0.3030470907688141,0.30288219451904297,0.03189877711205405
elementwise,1,weight_master,producer,1,1,6,0.03894022993607955,0.9875636363636363,0.052632886916399,0.9855999946594238,0.0229896679520607,0.012799999676644802,0.26498663425445557,0.26481738686561584,0.030263175866401995
elementwise,1,weight_master,producer,1,1,7,0.035703406871448864,0.9889636363636364,0.049027375876903534,0.9869999885559082,0.018295779824256897,0.009200000204145908,0.25636041164398193,0.2556169033050537,0.028339608639434723
elementwise,1,weight_master,producer,1,1,8,0.032268803267045454,0.9899454545454546,0.04869001358747482,0.9860000014305115,0.02283051423728466,0.011599999852478504,0.25312450528144836,0.2527543902397156,0.0260584172570159
elementwise,1,weight_master,producer,1,1,9,0.029747301136363636,0.9902,0.06113450974225998,0.9839999675750732,0.023924125358462334,0.011799999512732029,0.2213333398103714,0.22066020965576172,0.02544936351550691
elementwise,1,weight_master,producer,1,1,10,0.028092143110795456,0.9910363636363636,0.05018500238656998,0.9863999485969543,0.029480455443263054,0.012000000104308128,0.21156622469425201,0.21054208278656006,0.024170362040392634
elementwise,1,weight_master,producer,1,1,11,0.025431953568892045,0.9918363636363636,0.055022094398736954,0.9839999675750732,0.02579832635819912,0.012199999764561653,0.21426627039909363,0.21409781277179718,0.02253635428238422
elementwise,1,weight_master,producer,1,1,12,0.02242871315696023,0.9930363636363636,0.05047628656029701,0.9871999621391296,0.004579063504934311,0.0037999998312443495,0.0986005961894989,0.0971749871969223,0.02134317349893464
elementwise,1,weight_master,producer,1,2,1,0.2303634588068182,0.9288363636363637,0.09430274367332458,0.9729999899864197,0.05587860569357872,0.021800000220537186,0.4605911672115326,0.46045929193496704,0.07842542933109942
elementwise,1,weight_master,producer,1,2,2,0.07406513671875,0.9766181818181818,0.06836921721696854,0.9807999730110168,0.032877564430236816,0.0142000000923872,0.3473442494869232,0.34719377756118774,0.04730985139589518
elementwise,1,weight_master,producer,1,2,3,0.05628256392045455,0.9830363636363636,0.07710269838571548,0.9767999649047852,0.04596736654639244,0.01759999990463257,0.3982568085193634,0.39790791273117065,0.0388966919196518
elementwise,1,weight_master,producer,1,2,4,0.046147252308238636,0.9852545454545455,0.06164626032114029,0.9827999472618103,0.027357451617717743,0.012000000104308128,0.30574867129325867,0.30550557374954224,0.033745401649942636
elementwise,1,weight_master,producer,1,2,5,0.04069229403409091,0.9872727272727273,0.05715036019682884,0.9843999743461609,0.023564517498016357,0.010199999436736107,0.29829442501068115,0.29812976717948914,0.031002781774143614
elementwise,1,weight_master,producer,1,2,6,0.037590203302556816,0.9877818181818182,0.05451527237892151,0.9857999682426453,0.019314492121338844,0.009399999864399433,0.2671167850494385,0.26582881808280945,0.03001937225692484
elementwise,1,weight_master,producer,1,2,7,0.03227453391335227,0.9898,0.05070875957608223,0.9863999485969543,0.01539875753223896,0.00839999970048666,0.22320501506328583,0.22266694903373718,0.02797902514978784
elementwise,1,weight_master,producer,1,2,8,0.03014737215909091,0.9904181818181819,0.044208478182554245,0.9891999959945679,0.009926442988216877,0.00559999980032444,0.18011505901813507,0.179765984416008,0.026795974394929978
elementwise,1,weight_master,producer,1,2,9,0.02705195978338068,0.9914363636363637,0.042759135365486145,0.9893999695777893,0.011201838031411171,0.00699999975040555,0.20531509816646576,0.20464234054088593,0.024751529748137897
elementwise,1,weight_master,producer,1,2,10,0.0244486328125,0.9920545454545454,0.0471593402326107,0.9878000020980835,0.014385919086635113,0.006000000052154064,0.1734071969985962,0.1728646606206894,0.023700738467702282
elementwise,1,weight_master,producer,1,2,11,0.022460557972301138,0.9927636363636364,0.05558619275689125,0.9853999614715576,0.017356356605887413,0.008599999360740185,0.18150725960731506,0.181229829788208,0.022470224545173098
elementwise,1,weight_master,producer,1,2,12,0.021573652787642044,0.9928727272727272,0.04249441996216774,0.9893999695777893,0.003201506333425641,0.0026000000070780516,0.08702163398265839,0.08635274320840836,0.021948584982972447
elementwise,1,weight_master,producer,2,0,1,0.24066003196022728,0.9266545454545455,0.0891987606883049,0.974399983882904,0.053168777376413345,0.022599998861551285,0.47648411989212036,0.4764409363269806,0.1456396487042669
elementwise,1,weight_master,producer,2,0,2,0.07810329367897727,0.9757090909090909,0.0713728591799736,0.9797999858856201,0.04354764148592949,0.018400000408291817,0.3917319178581238,0.39162808656692505,0.09173401048970152
elementwise,1,weight_master,producer,2,0,3,0.05963586203835227,0.9810181818181818,0.06547603756189346,0.9815999865531921,0.02733197808265686,0.012999999336898327,0.32216429710388184,0.32207149267196655,0.07666234907395604
elementwise,1,weight_master,producer,2,0,4,0.049295134943181815,0.9850181818181818,0.05915827676653862,0.9819999933242798,0.022650498896837234,0.0139999995008111,0.2961476147174835,0.29606395959854126,0.06730834896468832
elementwise,1,weight_master,producer,2,0,5,0.044325661399147724,0.9860909090909091,0.05966877564787865,0.983199954032898,0.02432374842464924,0.012600000016391277,0.28131037950515747,0.281202107667923,0.06291055070932965
elementwise,1,weight_master,producer,2,0,6,0.03847236328125,0.9879272727272728,0.04910372197628021,0.9879999756813049,0.013739858753979206,0.006199999712407589,0.26038020849227905,0.2601798474788666,0.05773342317568429
elementwise,1,weight_master,producer,2,0,7,0.03461119495738636,0.9891454545454545,0.05217929556965828,0.9853999614715576,0.01366166677325964,0.008599999360740185,0.20994970202445984,0.2095392346382141,0.05411336071096866
elementwise,1,weight_master,producer,2,0,8,0.030938762872869317,0.9905090909090909,0.0463237501680851,0.9878000020980835,0.01257120817899704,0.006000000052154064,0.21227958798408508,0.21206024289131165,0.050896222979002384
elementwise,1,weight_master,producer,2,0,9,0.02871540305397727,0.9909272727272728,0.05269305408000946,0.9861999750137329,0.01600334420800209,0.008999999612569809,0.1996394842863083,0.19946588575839996,0.048143814536249566
elementwise,1,weight_master,producer,2,0,10,0.025870603249289772,0.9919272727272728,0.07288195937871933,0.9809999465942383,0.04374109208583832,0.014800000004470348,0.2260434925556183,0.22582341730594635,0.04550773069148258
elementwise,1,weight_master,producer,2,0,11,0.02427769220525568,0.9919818181818182,0.053049225360155106,0.9855999946594238,0.020358990877866745,0.008799999952316284,0.199937641620636,0.19976545870304108,0.04391151135473766
elementwise,1,weight_master,producer,2,0,12,0.023226271750710226,0.9924,0.04966424033045769,0.9861999750137329,0.003772993106395006,0.004600000102072954,0.09464779496192932,0.0935145765542984,0.04301437781136749
elementwise,1,weight_master,producer,2,1,1,0.23601413352272727,0.9284181818181818,0.09924689680337906,0.9699999690055847,0.059682898223400116,0.026399999856948853,0.4608229398727417,0.4608086943626404,0.12723338675310958
elementwise,1,weight_master,producer,2,1,2,0.07586809303977272,0.9769454545454546,0.0784609243273735,0.9779999852180481,0.052428457885980606,0.021399999037384987,0.4099617898464203,0.40995699167251587,0.07951389521225255
elementwise,1,weight_master,producer,2,1,3,0.05898241299715909,0.9814,0.07007282972335815,0.9799999594688416,0.03437159210443497,0.018199998885393143,0.3389703631401062,0.3389606773853302,0.06749831545591958
elementwise,1,weight_master,producer,2,1,4,0.04828068625710227,0.9851818181818182,0.06317528337240219,0.9811999797821045,0.027206918224692345,0.014399999752640724,0.3454756736755371,0.3454560339450836,0.05826542040756861
elementwise,1,weight_master,producer,2,1,5,0.041626344992897725,0.9870363636363636,0.05293211713433266,0.9851999878883362,0.024970542639493942,0.012799999676644802,0.2863972783088684,0.28631073236465454,0.05293736682996121
elementwise,1,weight_master,producer,2,1,6,0.03725231711647727,0.9880909090909091,0.048328448086977005,0.9871999621391296,0.012891576625406742,0.009599999524652958,0.22173109650611877,0.2216780185699463,0.049197565150880515
elementwise,1,weight_master,producer,2,1,7,0.03344790926846591,0.9895454545454545,0.046965084969997406,0.986799955368042,0.018502196297049522,0.009800000116229057,0.23198305070400238,0.23194192349910736,0.046114394201526104
elementwise,1,weight_master,producer,2,1,8,0.030378719815340908,0.9903454545454545,0.050307746976614,0.9851999878883362,0.023665819317102432,0.012600000016391277,0.25019168853759766,0.2501910626888275,0.04409863233231957
elementwise,1,weight_master,producer,2,1,9,0.028359375,0.9907454545454546,0.06590384244918823,0.9817999601364136,0.03053458221256733,0.015199999324977398,0.2345038652420044,0.23446711897850037,0.042567973630055905
elementwise,1,weight_master,producer,2,1,10,0.0259379150390625,0.9917272727272727,0.04808584228157997,0.9878000020980835,0.027667155489325523,0.012199999764561653,0.19514454901218414,0.19508692622184753,0.03985437799348036
elementwise,1,weight_master,producer,2,1,11,0.02347863103693182,0.9925454545454545,0.05157613381743431,0.9855999946594238,0.018838051706552505,0.011599999852478504,0.17006322741508484,0.169996440410614,0.037529479521407366
elementwise,1,weight_master,producer,2,1,12,0.02042835360440341,0.9940545454545454,0.04956201836466789,0.9871999621391296,0.0010216485243290663,0.00139999995008111,0.0495004765689373,0.049073003232479095,0.03421388701717325
elementwise,1,weight_master,producer,2,2,1,0.22657045454545455,0.9314,0.09221284091472626,0.9733999967575073,0.05433487892150879,0.021800000220537186,0.4546813368797302,0.4545639455318451,0.12670981224162736
elementwise,1,weight_master,producer,2,2,2,0.07244282670454545,0.9772181818181818,0.06459620594978333,0.9817999601364136,0.028665892779827118,0.013199999928474426,0.34858712553977966,0.3485032021999359,0.08075203511136202
elementwise,1,weight_master,producer,2,2,3,0.055264173473011366,0.9833272727272727,0.06985370814800262,0.9791999459266663,0.03838840872049332,0.015199999324977398,0.38128554821014404,0.38111868500709534,0.06565920307406531
elementwise,1,weight_master,producer,2,2,4,0.04511145685369318,0.9861272727272727,0.06134974956512451,0.9815999865531921,0.02678596042096615,0.012199999764561653,0.3190436065196991,0.31900954246520996,0.05867995483600736
elementwise,1,weight_master,producer,2,2,5,0.03876814630681818,0.9877636363636364,0.051956284791231155,0.986799955368042,0.018808050081133842,0.009399999864399433,0.28980568051338196,0.28968343138694763,0.05298107391961538
elementwise,1,weight_master,producer,2,2,6,0.03423470791903409,0.989,0.05659743770956993,0.9847999811172485,0.019226714968681335,0.009200000204145908,0.24525493383407593,0.24504396319389343,0.0491718417074903
elementwise,1,weight_master,producer,2,2,7,0.030443690074573863,0.9901818181818182,0.047671128064394,0.9871999621391296,0.011830798350274563,0.007400000002235174,0.20415876805782318,0.2040853053331375,0.046570245488153555
elementwise,1,weight_master,producer,2,2,8,0.02759222966974432,0.9911818181818182,0.04597285017371178,0.9887999892234802,0.009947207756340504,0.005399999674409628,0.18215712904930115,0.1820036619901657,0.04385858480085957
elementwise,1,weight_master,producer,2,2,9,0.02493674982244318,0.9922363636363636,0.043263599276542664,0.9887999892234802,0.011440515518188477,0.006599999964237213,0.18737494945526123,0.18723164498806,0.04045671632277686
elementwise,1,weight_master,producer,2,2,10,0.02231543856534091,0.9926,0.04298267140984535,0.9899999499320984,0.008539347909390926,0.004600000102072954,0.13163428008556366,0.13144364953041077,0.038391783977709384
elementwise,1,weight_master,producer,2,2,11,0.021172953657670454,0.9932727272727273,0.048440031707286835,0.9881999492645264,0.009831063449382782,0.005799999926239252,0.14175841212272644,0.14166636765003204,0.037255513467247
elementwise,1,weight_master,producer,2,2,12,0.01995223721590909,0.9934363636363637,0.0403442420065403,0.9899999499320984,0.0014633458340540528,0.0011999999405816197,0.05965779721736908,0.05924399197101593,0.03641289996539855
elementwise,1,weight_master,producer,3,0,1,0.24348984375,0.9267818181818182,0.09163909405469894,0.972599983215332,0.054803356528282166,0.02499999850988388,0.475919246673584,0.4757443368434906,0.2091273834022327
elementwise,1,weight_master,producer,3,0,2,0.07860336470170455,0.9754545454545455,0.07416893541812897,0.9787999987602234,0.04624546319246292,0.01899999938905239,0.3976563513278961,0.39760658144950867,0.1385477181256943
elementwise,1,weight_master,producer,3,0,3,0.060082217684659094,0.9813818181818181,0.06612606346607208,0.9809999465942383,0.027550579980015755,0.012999999336898327,0.3264189660549164,0.32638102769851685,0.11841957895503633
elementwise,1,weight_master,producer,3,0,4,0.04959549005681818,0.9851272727272727,0.05937204137444496,0.9827999472618103,0.021156588569283485,0.012000000104308128,0.30917853116989136,0.30916404724121094,0.1038264191145672
elementwise,1,weight_master,producer,3,0,5,0.04462408558238636,0.9861454545454545,0.0566566027700901,0.9843999743461609,0.021896667778491974,0.010999999940395355,0.2799856662750244,0.27996939420700073,0.09692934931070277
elementwise,1,weight_master,producer,3,0,6,0.03833961736505682,0.9879272727272728,0.05361613631248474,0.9869999885559082,0.01823747530579567,0.008799999952316284,0.2849012315273285,0.28492993116378784,0.08944246143759903
elementwise,1,weight_master,producer,3,0,7,0.03483213112571023,0.9892909090909091,0.05218372866511345,0.9855999946594238,0.015825530514121056,0.009599999524652958,0.22240175306797028,0.22240401804447174,0.08392808362623154
elementwise,1,weight_master,producer,3,0,8,0.031149125532670456,0.9904363636363637,0.04718102514743805,0.9871999621391296,0.011449768207967281,0.006000000052154064,0.21800515055656433,0.2179793119430542,0.08008322558321648
elementwise,1,weight_master,producer,3,0,9,0.028689848188920456,0.9909454545454546,0.05628585070371628,0.9847999811172485,0.015884120017290115,0.009599999524652958,0.18253792822360992,0.18254432082176208,0.07562885851650854
elementwise,1,weight_master,producer,3,0,10,0.026270330255681817,0.9917272727272727,0.0705142542719841,0.9813999533653259,0.03879588097333908,0.013199999928474426,0.20625920593738556,0.20619229972362518,0.07232180255322249
elementwise,1,weight_master,producer,3,0,11,0.02344175692471591,0.9926727272727273,0.052583031356334686,0.9851999878883362,0.018338238820433617,0.008200000040233135,0.1855638027191162,0.18552479147911072,0.06757218499025697
elementwise,1,weight_master,producer,3,0,12,0.022380548650568183,0.9929272727272728,0.047907643020153046,0.9861999750137329,0.0009331058245152235,0.003000000026077032,0.040057990700006485,0.03981795534491539,0.06685966837245724
elementwise,1,weight_master,producer,3,1,1,0.23625894886363635,0.9289090909090909,0.10497813671827316,0.968999981880188,0.06412392109632492,0.02759999968111515,0.4626217186450958,0.4626159369945526,0.19491131103057674
elementwise,1,weight_master,producer,3,1,2,0.07605416370738637,0.9767454545454546,0.07520095258951187,0.9787999987602234,0.049679260700941086,0.020399998873472214,0.4047405421733856,0.4046761393547058,0.12915205969659996
elementwise,1,weight_master,producer,3,1,3,0.05851094637784091,0.9815090909090909,0.06896768510341644,0.9795999526977539,0.03277641534805298,0.017799999564886093,0.34397459030151367,0.34395089745521545,0.10877021452896506
elementwise,1,weight_master,producer,3,1,4,0.0479845703125,0.9846545454545454,0.0616128034889698,0.9825999736785889,0.025322334840893745,0.014399999752640724,0.35157281160354614,0.3515584468841553,0.09553413705814864
elementwise,1,weight_master,producer,3,1,5,0.04076720081676136,0.9872363636363637,0.05289383977651596,0.9855999946594238,0.025397496297955513,0.012000000104308128,0.2844844162464142,0.2844749391078949,0.0862708519240225
elementwise,1,weight_master,producer,3,1,6,0.03696368297230113,0.9883454545454545,0.04934034124016762,0.986799955368042,0.015776636078953743,0.009999999776482582,0.22997936606407166,0.22997033596038818,0.0816509897834678
elementwise,1,weight_master,producer,3,1,7,0.03315313387784091,0.9895636363636363,0.045346155762672424,0.9883999824523926,0.0158182792365551,0.008999999612569809,0.2389715313911438,0.2389630377292633,0.0754943226311668
elementwise,1,weight_master,producer,3,1,8,0.02988824795809659,0.990909090909091,0.05028745159506798,0.9855999946594238,0.025861874222755432,0.012600000016391277,0.25520581007003784,0.2551906704902649,0.07240625739833549
elementwise,1,weight_master,producer,3,1,9,0.027541273082386363,0.9912363636363636,0.0632099136710167,0.9824000000953674,0.02929440513253212,0.0139999995008111,0.22842857241630554,0.22841791808605194,0.06908372184079693
elementwise,1,weight_master,producer,3,1,10,0.025527556818181817,0.9918,0.04582854360342026,0.9881999492645264,0.023142650723457336,0.010400000028312206,0.18794165551662445,0.18785536289215088,0.06527551401358563
elementwise,1,weight_master,producer,3,1,11,0.022838423295454546,0.9928181818181818,0.05252544581890106,0.9857999682426453,0.020524410530924797,0.010999999940395355,0.1720581203699112,0.17192335426807404,0.06103057675147056
elementwise,1,weight_master,producer,3,1,12,0.02041908291903409,0.994,0.05106290429830551,0.9865999817848206,0.0013800712767988443,0.003000000026077032,0.04598185420036316,0.04554194211959839,0.057106499608457324
elementwise,1,weight_master,producer,3,2,1,0.2268361328125,0.9313636363636364,0.08798795193433762,0.9753999710083008,0.051142264157533646,0.01979999989271164,0.45984503626823425,0.4597831070423126,0.19156999508295242
elementwise,1,weight_master,producer,3,2,2,0.07124530362215908,0.9775090909090909,0.06482536345720291,0.9813999533653259,0.028788112103939056,0.013399999588727951,0.35465359687805176,0.3546261489391327,0.12649548815355757
elementwise,1,weight_master,producer,3,2,3,0.05425311612215909,0.9835272727272727,0.07454496622085571,0.9783999919891357,0.04393294081091881,0.01599999889731407,0.38824352622032166,0.3882564306259155,0.10497133998652365
elementwise,1,weight_master,producer,3,2,4,0.044417990944602276,0.9863636363636363,0.06079063564538956,0.9813999533653259,0.027094073593616486,0.012399999424815178,0.31624314188957214,0.3162369430065155,0.09408064868605562
elementwise,1,weight_master,producer,3,2,5,0.03837726384943182,0.9880363636363636,0.05437658727169037,0.9857999682426453,0.021513206884264946,0.009999999776482582,0.286322683095932,0.28626441955566406,0.08645353390031141
elementwise,1,weight_master,producer,3,2,6,0.033863569779829544,0.9893636363636363,0.05616925656795502,0.9843999743461609,0.02009212039411068,0.010400000028312206,0.2530096471309662,0.25301453471183777,0.08042218316912822
elementwise,1,weight_master,producer,3,2,7,0.029867584783380682,0.9905636363636363,0.04867757484316826,0.9875999689102173,0.012162151746451855,0.007400000002235174,0.20060841739177704,0.20051096379756927,0.07537503869898562
elementwise,1,weight_master,producer,3,2,8,0.02714833096590909,0.9913090909090909,0.045152053236961365,0.988599956035614,0.009768081828951836,0.005399999674409628,0.1772705465555191,0.17724460363388062,0.07133896213873359
elementwise,1,weight_master,producer,3,2,9,0.02492176180752841,0.9920545454545454,0.042946893721818924,0.9896000027656555,0.010076317004859447,0.005799999926239252,0.1766490489244461,0.1766558736562729,0.06687059514487079
elementwise,1,weight_master,producer,3,2,10,0.022086119495738635,0.9925090909090909,0.04346690699458122,0.9887999892234802,0.010654459707438946,0.005799999926239252,0.14140184223651886,0.14135822653770447,0.06298316821766131
elementwise,1,weight_master,producer,3,2,11,0.020410265003551135,0.9937090909090909,0.047989699989557266,0.9881999492645264,0.010742603801190853,0.005799999926239252,0.1492578387260437,0.1491849571466446,0.06054001019832092
elementwise,1,weight_master,producer,3,2,12,0.01901941805752841,0.993890909090909,0.03994690999388695,0.9901999831199646,0.0003603878431022167,0.0009999999310821295,0.03311796858906746,0.03289518505334854,0.05881380779807325
elementwise,1,weight_master,producer,4,0,1,0.24324612926136363,0.9269090909090909,0.09078579396009445,0.9727999567985535,0.054323263466358185,0.02459999918937683,0.47272881865501404,0.4726184010505676,0.29850610533408606
elementwise,1,weight_master,producer,4,0,2,0.07846064453125,0.9753272727272727,0.07566965371370316,0.9781999588012695,0.04781245067715645,0.019600000232458115,0.39292219281196594,0.39284875988960266,0.2084245415308408
elementwise,1,weight_master,producer,4,0,3,0.06016526100852273,0.9812,0.06600905954837799,0.9821999669075012,0.027309319004416466,0.011799999512732029,0.3359091877937317,0.33585235476493835,0.1787837364098268
elementwise,1,weight_master,producer,4,0,4,0.04965960582386364,0.9848,0.05782034993171692,0.9835999608039856,0.02015894651412964,0.012399999424815178,0.3017498254776001,0.3017694652080536,0.1595035603066781
elementwise,1,weight_master,producer,4,0,5,0.04463488547585227,0.9860181818181818,0.05662054568529129,0.9842000007629395,0.021194688975811005,0.01119999960064888,0.2800647020339966,0.28005078434944153,0.14891699750505363
elementwise,1,weight_master,producer,4,0,6,0.03847946111505682,0.987909090909091,0.051644545048475266,0.9875999689102173,0.016146427020430565,0.008200000040233135,0.27677327394485474,0.2768053114414215,0.13905342281145855
elementwise,1,weight_master,producer,4,0,7,0.034800377308238636,0.9894181818181819,0.05078846216201782,0.9861999750137329,0.014655898325145245,0.008799999952316284,0.21423646807670593,0.21423298120498657,0.13020285097703557
elementwise,1,weight_master,producer,4,0,8,0.031327812056107955,0.9902363636363636,0.04719138145446777,0.9875999689102173,0.011178593151271343,0.006799999624490738,0.2174854427576065,0.2174500972032547,0.12535933146364117
elementwise,1,weight_master,producer,4,0,9,0.028667817826704547,0.9911272727272727,0.054814692586660385,0.98499995470047,0.015279766172170639,0.009800000116229057,0.1831047087907791,0.1831001490354538,0.11742023456138115
elementwise,1,weight_master,producer,4,0,10,0.026157776988636364,0.9918727272727272,0.06824623793363571,0.9805999994277954,0.03562277927994728,0.013199999928474426,0.2009785771369934,0.20098145306110382,0.11283531532844057
elementwise,1,weight_master,producer,4,0,11,0.023627696644176136,0.9927090909090909,0.05189957842230797,0.9847999811172485,0.01689634658396244,0.00839999970048666,0.17532497644424438,0.17528657615184784,0.10712983282038208
elementwise,1,weight_master,producer,4,0,12,0.02256100852272727,0.9929272727272728,0.047737594693899155,0.9863999485969543,0.0007313616806641221,0.002199999988079071,0.0433993898332119,0.04324142262339592,0.10424994536613794
elementwise,1,weight_master,producer,4,1,1,0.2348531427556818,0.928509090909091,0.10415995866060257,0.9681999683380127,0.06345585733652115,0.02759999968111515,0.4601326286792755,0.46010836958885193,0.27789434266358287
elementwise,1,weight_master,producer,4,1,2,0.07599748757102273,0.9765818181818182,0.07428263872861862,0.9785999655723572,0.04859687387943268,0.020399998873472214,0.40267062187194824,0.4026697278022766,0.1921199759611007
elementwise,1,weight_master,producer,4,1,3,0.05846427556818182,0.9815636363636364,0.06610966473817825,0.9795999526977539,0.02948441170156002,0.017400000244379044,0.3340918719768524,0.33405348658561707,0.1647915490521025
elementwise,1,weight_master,producer,4,1,4,0.04768244406960227,0.9852363636363637,0.06332200020551682,0.9819999933242798,0.02560713142156601,0.0139999995008111,0.34470170736312866,0.34471413493156433,0.14523752071533938
elementwise,1,weight_master,producer,4,1,5,0.040865931285511366,0.9871636363636364,0.05234508216381073,0.9857999682426453,0.023910146206617355,0.011799999512732029,0.27881476283073425,0.2788209319114685,0.13297085283458687
elementwise,1,weight_master,producer,4,1,6,0.03653275479403409,0.9884909090909091,0.04992319643497467,0.9861999750137329,0.015400156378746033,0.010199999436736107,0.22630739212036133,0.22629918158054352,0.12420041066452987
elementwise,1,weight_master,producer,4,1,7,0.03280640980113636,0.9899272727272728,0.045798566192388535,0.9871999621391296,0.016122350469231606,0.009599999524652958,0.2377965748310089,0.23780547082424164,0.11613781846988763
elementwise,1,weight_master,producer,4,1,8,0.02983973721590909,0.9907090909090909,0.04984002560377121,0.9855999946594238,0.02488332986831665,0.012600000016391277,0.252337783575058,0.2523661255836487,0.1122177250459835
elementwise,1,weight_master,producer,4,1,9,0.02729228515625,0.9912545454545455,0.061261024326086044,0.9835999608039856,0.02464190684258938,0.012199999764561653,0.21145544946193695,0.2114645093679428,0.10674591611881044
elementwise,1,weight_master,producer,4,1,10,0.025381156782670455,0.9916727272727273,0.04595598205924034,0.988599956035614,0.021505501121282578,0.010400000028312206,0.18073397874832153,0.18070320785045624,0.10215109449837009
elementwise,1,weight_master,producer,4,1,11,0.022868912020596592,0.9925272727272727,0.05207837000489235,0.9860000014305115,0.019377755001187325,0.010999999940395355,0.17094580829143524,0.17095531523227692,0.09650229462220684
elementwise,1,weight_master,producer,4,1,12,0.020069207208806818,0.9939454545454546,0.051207758486270905,0.9863999485969543,0.0005190776428207755,0.002199999988079071,0.031078049913048744,0.030966922640800476,0.08997434484893738
elementwise,1,weight_master,producer,4,2,1,0.2264177734375,0.9314727272727272,0.08825428783893585,0.974399983882904,0.05128558352589607,0.020399998873472214,0.45502352714538574,0.4549700617790222,0.27570261423029996
elementwise,1,weight_master,producer,4,2,2,0.07128923117897727,0.9777272727272728,0.06473150849342346,0.9817999601364136,0.02893146686255932,0.012999999336898327,0.3545871376991272,0.35449713468551636,0.19191566808107666
elementwise,1,weight_master,producer,4,2,3,0.05415751509232954,0.9835454545454545,0.07228093594312668,0.9789999723434448,0.041486166417598724,0.015399999916553497,0.38471052050590515,0.38475310802459717,0.16049118118409791
elementwise,1,weight_master,producer,4,2,4,0.044277752130681816,0.9863272727272727,0.06055942550301552,0.9817999601364136,0.02690986916422844,0.012799999676644802,0.3158051669597626,0.315796434879303,0.1446581741363297
elementwise,1,weight_master,producer,4,2,5,0.038115749289772724,0.9880727272727273,0.05620647594332695,0.9845999479293823,0.023702191188931465,0.010999999940395355,0.29056620597839355,0.29058942198753357,0.1333298428365901
elementwise,1,weight_master,producer,4,2,6,0.03398391779119318,0.9891454545454545,0.05456285923719406,0.9847999811172485,0.017730627208948135,0.009200000204145908,0.24762246012687683,0.24752196669578552,0.12497484565933965
elementwise,1,weight_master,producer,4,2,7,0.029767542613636365,0.9905272727272727,0.04933933541178703,0.986799955368042,0.01281663216650486,0.007400000002235174,0.19809812307357788,0.19806432723999023,0.11771207044125949
elementwise,1,weight_master,producer,4,2,8,0.026992265181107953,0.9914909090909091,0.044894054532051086,0.9887999892234802,0.009580564685165882,0.005399999674409628,0.17557938396930695,0.17552244663238525,0.11127688441295915
elementwise,1,weight_master,producer,4,2,9,0.024803868519176136,0.9921272727272727,0.04239647090435028,0.9891999959945679,0.00955596100538969,0.006399999838322401,0.17569658160209656,0.17568883299827576,0.1040545154886999
elementwise,1,weight_master,producer,4,2,10,0.02176259765625,0.9925636363636363,0.042787302285432816,0.9891999959945679,0.009747839532792568,0.005399999674409628,0.13822391629219055,0.1382247358560562,0.09821039955564459
