format,block,target,act_at,bits,seed,epoch,train_loss,train_acc,val_loss,val_acc,kl,disagree,logit_rel_err,logit_rel_err_c,upd_survive,grad_survive,grad_cos
elementwise,1,grad_sr,producer,23,2,1,0.22633442826704545,0.9313454545454546,0.08869939297437668,0.974399983882904,0.051714830100536346,0.020600000396370888,0.4554154872894287,0.4553753137588501,1.0,1.0,1.0
elementwise,1,grad_sr,producer,23,2,2,0.07126374289772727,0.9775818181818182,0.06418901681900024,0.9819999933242798,0.027717920020222664,0.013399999588727951,0.35305777192115784,0.35297057032585144,1.0,1.0,1.0
elementwise,1,grad_sr,producer,23,2,3,0.05406934481534091,0.9835090909090909,0.07400486618280411,0.9785999655723572,0.042767368257045746,0.015799999237060547,0.3851967453956604,0.38524821400642395,1.0,1.0,1.0
elementwise,1,grad_sr,producer,23,2,4,0.044197674005681815,0.9864363636363637,0.059866901487112045,0.9811999797821045,0.02569197304546833,0.012199999764561653,0.3141382932662964,0.3141496479511261,1.0,1.0,1.0
elementwise,1,grad_sr,producer,23,2,5,0.03806210049715909,0.9881272727272727,0.05568433925509453,0.98499995470047,0.022572627291083336,0.010400000028312206,0.28698062896728516,0.2869980037212372,1.0,1.0,1.0
elementwise,1,grad_sr,producer,23,2,6,0.034094593394886366,0.9892,0.05571984127163887,0.9845999479293823,0.01896858774125576,0.009800000116229057,0.2511330544948578,0.25105565786361694,1.0,1.0,1.0
elementwise,1,grad_sr,producer,23,2,7,0.029759743430397726,0.9905636363636363,0.04852915182709694,0.9873999953269958,0.011915977112948895,0.006799999624490738,0.19380329549312592,0.1937401294708252,1.0,1.0,1.0
elementwise,1,grad_sr,producer,23,2,8,0.027020640980113635,0.9914545454545455,0.04531736299395561,0.9887999892234802,0.00924385990947485,0.005399999674409628,0.1733313649892807,0.1732507348060608,1.0,1.0,1.0
elementwise,1,grad_sr,producer,23,2,9,0.024705650745738637,0.9922181818181818,0.042877715080976486,0.9893999695777893,0.009685580618679523,0.00559999980032444,0.17323759198188782,0.17322617769241333,1.0,1.0,1.0
elementwise,1,grad_sr,producer,23,2,10,0.021708030007102273,0.9926727272727273,0.04358036443591118,0.9887999892234802,0.0106351925060153,0.005799999926239252,0.144052192568779,0.14407412707805634,1.0,1.0,1.0
elementwise,1,grad_sr,producer,23,2,11,0.020149702592329545,0.9935272727272727,0.04693317040801048,0.9891999959945679,0.00897404458373785,0.005399999674409628,0.1425505429506302,0.14256851375102997,1.0,1.0,1.0
elementwise,1,grad_sr,producer,23,2,12,0.018650557084517044,0.9939272727272728,0.04066883400082588,0.9905999898910522,6.485899211838841e-05,0.00019999999494757503,0.013897271826863289,0.013861507177352905,1.0,1.0,1.0
bfp16,16,grad,producer,1,0,1,0.2439150213068182,0.926509090909091,0.09160934388637543,0.9721999764442444,0.055199265480041504,0.02539999969303608,0.48694977164268494,0.4791070520877838,1.0,0.4787317918886849,0.9779014409974564
bfp16,16,grad,producer,1,0,2,0.07895539772727272,0.9753090909090909,0.07513218373060226,0.9787999987602234,0.04744940996170044,0.01939999870955944,0.4355778694152832,0.3997449576854706,1.0,0.4387318674222411,0.9785735374273256
bfp16,16,grad,producer,1,0,3,0.060838995916193184,0.9809818181818182,0.06659357994794846,0.9811999797821045,0.028340257704257965,0.014599999412894249,0.425324022769928,0.33259159326553345,1.0,0.42660053166134215,0.97891845703125
bfp16,16,grad,producer,1,0,4,0.05028030007102273,0.9848727272727272,0.058751776814460754,0.9835999608039856,0.020627716556191444,0.012999999336898327,0.43854764103889465,0.3070927858352661,1.0,0.4200722905928805,0.9791171051735101
bfp16,16,grad,producer,1,0,5,0.04517628728693182,0.9860181818181818,0.057792626321315765,0.9829999804496765,0.023351425305008888,0.012999999336898327,0.47303637862205505,0.28195008635520935,1.0,0.4172578049866573,0.979252447083939
bfp16,16,grad,producer,1,0,6,0.03907533735795454,0.9876363636363636,0.05347741022706032,0.9861999750137329,0.018583636730909348,0.010199999436736107,0.521555483341217,0.2768458425998688,1.0,0.41685475148869244,0.9793567746184593
bfp16,16,grad,producer,1,0,7,0.03533985928622159,0.9889272727272728,0.052167877554893494,0.9853999614715576,0.01645413227379322,0.009599999524652958,0.5634081363677979,0.21569035947322845,1.0,0.4152263620453009,0.9794182356013809
bfp16,16,grad,producer,1,0,8,0.03162672230113636,0.989890909090909,0.04784894734621048,0.9865999817848206,0.012033260427415371,0.006599999964237213,0.5874522924423218,0.21136750280857086,1.0,0.41310580237618144,0.9796388138172238
bfp16,16,grad,producer,1,0,9,0.028914293323863638,0.9910363636363636,0.05373412370681763,0.9853999614715576,0.014930477365851402,0.008799999952316284,0.6352528929710388,0.18249110877513885,1.0,0.41030928083209867,0.9796806867732558
bfp16,16,grad,producer,1,0,10,0.026353857421875,0.9916545454545455,0.07362633943557739,0.9793999791145325,0.04241503030061722,0.015399999916553497,0.7373276352882385,0.21520337462425232,1.0,0.40982238838260726,0.9797178046647892
bfp16,16,grad,producer,1,0,11,0.023901919833096592,0.9925090909090909,0.05262446403503418,0.9855999946594238,0.01807032898068428,0.008999999612569809,0.8145074248313904,0.18174387514591217,1.0,0.40839370755008464,0.979844417128452
bfp16,16,grad,producer,1,0,12,0.022777752130681818,0.9924909090909091,0.04621674120426178,0.9881999492645264,0.0017178725684061646,0.00419999985024333,0.8141637444496155,0.06718236207962036,1.0,0.4060738509567282,0.9800357552461846
bfp16,16,grad,producer,1,1,1,0.2355036044034091,0.9275636363636364,0.10830151289701462,0.9667999744415283,0.06769663840532303,0.028599999845027924,0.47122815251350403,0.4665004014968872,1.0,0.46177647077618444,0.9783840445585029
bfp16,16,grad,producer,1,1,2,0.07632820490056819,0.9764181818181819,0.0739438608288765,0.977400004863739,0.050244685262441635,0.021199999377131462,0.43050649762153625,0.4034930467605591,1.0,0.4248708687716028,0.9786108682321948
bfp16,16,grad,producer,1,1,3,0.05918384676846591,0.9812909090909091,0.07006820291280746,0.9787999987602234,0.03360358253121376,0.016999999061226845,0.39688220620155334,0.33739423751831055,1.0,0.411752770737683,0.9790490438771803
bfp16,16,grad,producer,1,1,4,0.04830944602272727,0.9850545454545454,0.06376122683286667,0.9811999797821045,0.02745036780834198,0.014399999752640724,0.4372214674949646,0.3441550135612488,1.0,0.403414302089208,0.9792603248773619
bfp16,16,grad,producer,1,1,5,0.041408629261363634,0.9869818181818182,0.05280672013759613,0.9860000014305115,0.028188545256853104,0.012399999424815178,0.4380222260951996,0.2939552366733551,1.0,0.399726357018462,0.9795508096384448
bfp16,16,grad,producer,1,1,6,0.03736886097301136,0.9881454545454545,0.049495015293359756,0.9869999885559082,0.0154300257563591,0.008799999952316284,0.4593464136123657,0.22824609279632568,1.0,0.3949942844384302,0.9798939549645712
bfp16,16,grad,producer,1,1,7,0.033436323686079544,0.9897636363636364,0.047454096376895905,0.9869999885559082,0.020368585363030434,0.010400000028312206,0.5151588916778564,0.23973515629768372,1.0,0.3908878965246275,0.9799283759538517
bfp16,16,grad,producer,1,1,8,0.029957539506392045,0.9906363636363636,0.05059285834431648,0.9861999750137329,0.026257304474711418,0.009999999776482582,0.582011878490448,0.24799470603466034,1.0,0.3887439733335695,0.9800389489462209
bfp16,16,grad,producer,1,1,9,0.02793119451349432,0.9908363636363636,0.06246918439865112,0.9842000007629395,0.027308423072099686,0.012399999424815178,0.5935361981391907,0.2084142118692398,1.0,0.38510160874618454,0.9802169444949128
bfp16,16,grad,producer,1,1,10,0.025628351384943182,0.9915272727272727,0.04627709463238716,0.9871999621391296,0.02478942833840847,0.009800000116229057,0.6732048392295837,0.18801045417785645,1.0,0.38207650025628465,0.9804057276526162
bfp16,16,grad,producer,1,1,11,0.023163993696732953,0.9925818181818182,0.05515272170305252,0.9839999675750732,0.026015594601631165,0.012199999764561653,0.6882573962211609,0.19192902743816376,1.0,0.38196158592316426,0.9803781908611918
bfp16,16,grad,producer,1,1,12,0.020273586203835226,0.993890909090909,0.05224684998393059,0.9860000014305115,0.0018888198537752032,0.003599999938160181,0.7586783766746521,0.07279165089130402,1.0,0.38095234585598914,0.9804150248682776
bfp16,16,grad,producer,1,2,1,0.2269322088068182,0.9310727272727273,0.08874183148145676,0.974399983882904,0.05178176611661911,0.021199999377131462,0.46412545442581177,0.4592638611793518,1.0,0.4647291537552413,0.9781048442042151
bfp16,16,grad,producer,1,2,2,0.07192470703125,0.9774545454545455,0.0659879669547081,0.9801999926567078,0.030000979080796242,0.014999999664723873,0.3877376317977905,0.35703057050704956,1.0,0.4261906521810813,0.9783253514489462
bfp16,16,grad,producer,1,2,3,0.05468529385653409,0.9832545454545455,0.0746927484869957,0.9785999655723572,0.043861761689186096,0.01599999889731407,0.44405892491340637,0.38390427827835083,1.0,0.4149216412035807,0.9789014239643895
bfp16,16,grad,producer,1,2,4,0.044669091796875,0.9860181818181818,0.05983978882431984,0.9819999933242798,0.025330353528261185,0.011799999512732029,0.4287356734275818,0.3068310022354126,1.0,0.4054341104080044,0.9791781403297601
bfp16,16,grad,producer,1,2,5,0.03823218661221591,0.9881454545454545,0.055965978652238846,0.9845999479293823,0.023142587393522263,0.010999999940395355,0.44801798462867737,0.2818608582019806,1.0,0.3985637571657776,0.9793486839117006
bfp16,16,grad,producer,1,2,6,0.03431431329900568,0.9892363636363637,0.05595249682664871,0.98499995470047,0.019457446411252022,0.009399999864399433,0.45725715160369873,0.2466164082288742,1.0,0.39271725126883267,0.9796968681867733
bfp16,16,grad,producer,1,2,7,0.02989536354758523,0.9905454545454545,0.04934132099151611,0.986799955368042,0.012606089003384113,0.007400000002235174,0.5350673198699951,0.191996231675148,1.0,0.3921891688993829,0.9795376090116279
bfp16,16,grad,producer,1,2,8,0.02751397372159091,0.9914,0.0460471473634243,0.9879999756813049,0.010387725196778774,0.006199999712407589,0.5457504391670227,0.1750430166721344,1.0,0.38750572292928365,0.9798301519349564
bfp16,16,grad,producer,1,2,9,0.024877390358664774,0.9923454545454545,0.04321723431348801,0.9893999695777893,0.010722583159804344,0.006599999964237213,0.603778600692749,0.17236271500587463,1.0,0.38627322626360144,0.9801251788472021
bfp16,16,grad,producer,1,2,10,0.021954108220880682,0.9927272727272727,0.042966023087501526,0.9896000027656555,0.011371920816600323,0.005399999674409628,0.6962130069732666,0.14397549629211426,1.0,0.3837501515745509,0.9799689714298692
bfp16,16,grad,producer,1,2,11,0.020229474431818183,0.9934363636363637,0.04703205078840256,0.9881999492645264,0.01013926975429058,0.00559999980032444,0.7388503551483154,0.1529342234134674,1.0,0.38177928793607563,0.9802241835483285
bfp16,16,grad,producer,1,2,12,0.018701025390625,0.9938363636363636,0.04087448865175247,0.989799976348877,0.0008562933653593063,0.0011999999405816197,0.7410277724266052,0.06959833949804306,1.0,0.3781740572853544,0.9804378775663154
bfp16,16,grad,producer,2,0,1,0.2438811612215909,0.9266545454545455,0.09150248765945435,0.9735999703407288,0.05490478500723839,0.023799998685717583,0.47821715474128723,0.4777194559574127,1.0,0.6152590396146304,0.9938621343568314
bfp16,16,grad,producer,2,0,2,0.07888901811079546,0.9752727272727273,0.07464035600423813,0.9783999919891357,0.04639146104454994,0.019999999552965164,0.39977404475212097,0.394026517868042,1.0,0.563846084125482,0.9940327489098837
bfp16,16,grad,producer,2,0,3,0.06048729137073864,0.9814363636363637,0.06717773526906967,0.9811999797821045,0.02845570631325245,0.014599999412894249,0.35195907950401306,0.33513006567955017,1.0,0.5499371823359933,0.9940740540970203
bfp16,16,grad,producer,2,0,4,0.04994361239346591,0.9848363636363636,0.059433162212371826,0.9833999872207642,0.021140292286872864,0.013399999588727951,0.34118449687957764,0.31393617391586304,1.0,0.5411311650238492,0.9941306180732195
bfp16,16,grad,producer,2,0,5,0.04492925692471591,0.986,0.057233165949583054,0.9843999743461609,0.02258969284594059,0.011799999512732029,0.3304452896118164,0.28517597913742065,1.0,0.5364987597687607,0.994177175122638
bfp16,16,grad,producer,2,0,6,0.03867969637784091,0.9878,0.05053544044494629,0.9878000020980835,0.015592128969728947,0.008599999360740185,0.3390786647796631,0.27253469824790955,1.0,0.5344482216921146,0.9941560967023982
bfp16,16,grad,producer,2,0,7,0.034826708984375,0.9895454545454545,0.05248440057039261,0.9861999750137329,0.016432933509349823,0.008200000040233135,0.32352983951568604,0.21913841366767883,1.0,0.5312653895400374,0.9941814333893532
bfp16,16,grad,producer,2,0,8,0.031100989879261364,0.9905636363636363,0.04766722396016121,0.9871999621391296,0.011588869616389275,0.007400000002235174,0.3352639377117157,0.21514540910720825,1.0,0.5281321801663558,0.9942592886991279
bfp16,16,grad,producer,2,0,9,0.02855009099786932,0.9910363636363636,0.05628473684191704,0.9845999479293823,0.015762057155370712,0.008999999612569809,0.34477701783180237,0.17460085451602936,1.0,0.524805621279314,0.9942870384038881
bfp16,16,grad,producer,2,0,10,0.026134465997869318,0.991890909090909,0.07013346254825592,0.9801999926567078,0.037817101925611496,0.013399999588727951,0.4071946442127228,0.20550362765789032,1.0,0.5240627391666036,0.994277457303779
bfp16,16,grad,producer,2,0,11,0.023624540571732956,0.9925090909090909,0.05116993561387062,0.9863999485969543,0.016544964164495468,0.008799999952316284,0.41430899500846863,0.16615499556064606,1.0,0.5216805313799571,0.9943070522574491
bfp16,16,grad,producer,2,0,12,0.0225196044921875,0.9927636363636364,0.04663712903857231,0.9861999750137329,0.0011907147709280252,0.0031999999191612005,0.4049527049064636,0.05384344235062599,1.0,0.5176285272471937,0.9943347309910974
bfp16,16,grad,producer,2,1,1,0.23593416193181818,0.9286909090909091,0.1040000468492508,0.9675999879837036,0.06370043754577637,0.028199998661875725,0.4657687246799469,0.46494337916374207,1.0,0.5883519680133938,0.993931331190952
bfp16,16,grad,producer,2,1,2,0.07592465376420454,0.9766,0.07468996942043304,0.9793999791145325,0.04975123330950737,0.019199999049305916,0.4076986610889435,0.4021274745464325,1.0,0.5459726437676281,0.9939727073492006
bfp16,16,grad,producer,2,1,3,0.058588636363636364,0.9814,0.0680546760559082,0.9789999723434448,0.03173580393195152,0.01719999872148037,0.35228970646858215,0.33835074305534363,1.0,0.529441104535419,0.9940353748410247
bfp16,16,grad,producer,2,1,4,0.04792698419744318,0.984909090909091,0.063776396214962,0.9817999601364136,0.026428721845149994,0.0142000000923872,0.3726695477962494,0.3467993140220642,1.0,0.5193132868020788,0.9940807963526526
bfp16,16,grad,producer,2,1,5,0.04099489080255682,0.9873454545454545,0.05247214436531067,0.98499995470047,0.02556636370718479,0.012999999336898327,0.33793047070503235,0.2905685603618622,1.0,0.514312062898932,0.9941173464752907
bfp16,16,grad,producer,2,1,6,0.036670927290482956,0.9881272727272727,0.04911166802048683,0.9863999485969543,0.01527428813278675,0.008999999612569809,0.3125605285167694,0.22620294988155365,1.0,0.5090638468632669,0.9941968341206395
bfp16,16,grad,producer,2,1,7,0.0328671630859375,0.9899272727272728,0.046238336712121964,0.9863999485969543,0.019203640520572662,0.010599999688565731,0.34251123666763306,0.23857809603214264,1.0,0.5055901382292514,0.9941805107648982
bfp16,16,grad,producer,2,1,8,0.029686024058948865,0.9906363636363636,0.05084628984332085,0.9853999614715576,0.02665935829281807,0.011399999260902405,0.3829919099807739,0.25006455183029175,1.0,0.5017831331090998,0.99421904807867
bfp16,16,grad,producer,2,1,9,0.0272754638671875,0.9911818181818182,0.062214985489845276,0.9839999675750732,0.027526922523975372,0.012999999336898327,0.3721725642681122,0.21304284036159515,1.0,0.49899625422922966,0.9942272097565407
bfp16,16,grad,producer,2,1,10,0.025143925337357955,0.9919272727272728,0.046236999332904816,0.9881999492645264,0.023852156475186348,0.009800000116229057,0.4021795690059662,0.1819588989019394,1.0,0.49608774611677553,0.994267024550327
bfp16,16,grad,producer,2,1,11,0.02278229092684659,0.992909090909091,0.05502226576209068,0.9847999811172485,0.022997545078396797,0.011799999512732029,0.41340506076812744,0.17811919748783112,1.0,0.4960365766412271,0.9942753281704215
bfp16,16,grad,producer,2,1,12,0.01998699618252841,0.9940727272727272,0.05045473203063011,0.9863999485969543,0.0006105438224039972,0.00139999995008111,0.4148046374320984,0.03986192122101784,1.0,0.49411238691224846,0.9942866125772166
bfp16,16,grad,producer,2,2,1,0.22639543678977272,0.9315636363636364,0.08838139474391937,0.9741999506950378,0.051466137170791626,0.020800000056624413,0.45855724811553955,0.45797887444496155,1.0,0.5909693489505038,0.9938473723655523
bfp16,16,grad,producer,2,2,2,0.07135152254971591,0.9778909090909091,0.06421591341495514,0.9815999865531921,0.027844710275530815,0.013199999928474426,0.3608913719654083,0.35546138882637024,1.0,0.5467990929549819,0.9939054267351017
bfp16,16,grad,producer,2,2,3,0.054325284090909094,0.9834181818181819,0.07521392405033112,0.9775999784469604,0.043982602655887604,0.01679999940097332,0.3982876241207123,0.38662365078926086,1.0,0.5317981784703086,0.99405517578125
bfp16,16,grad,producer,2,2,4,0.044356587357954544,0.9860909090909091,0.060077961534261703,0.9819999933242798,0.025820177048444748,0.012399999424815178,0.3392865061759949,0.31239384412765503,1.0,0.5199201369890823,0.9941317536110101
bfp16,16,grad,producer,2,2,5,0.03814101118607954,0.9882727272727273,0.0567927248775959,0.9845999479293823,0.024073053151369095,0.01119999960064888,0.3287869691848755,0.28869739174842834,1.0,0.5137971235995075,0.9941785945448764
bfp16,16,grad,producer,2,2,6,0.03412045010653409,0.9890363636363636,0.05713724344968796,0.9842000007629395,0.02036406099796295,0.010599999688565731,0.30225953459739685,0.24705836176872253,1.0,0.5067845030844663,0.9942587919013445
bfp16,16,grad,producer,2,2,7,0.029933624822443182,0.9905818181818182,0.0490533709526062,0.9875999689102173,0.012633242644369602,0.007799999788403511,0.3012256622314453,0.19421258568763733,1.0,0.5053098035651354,0.9942605661791425
bfp16,16,grad,producer,2,2,8,0.027119879705255683,0.9914363636363637,0.044865112751722336,0.9887999892234802,0.009469426237046719,0.005200000014156103,0.30665701627731323,0.1728953719139099,1.0,0.49856021400151546,0.9943565191224564
bfp16,16,grad,producer,2,2,9,0.02471574041193182,0.9922727272727273,0.04287848621606827,0.9887999892234802,0.009876873344182968,0.006599999964237213,0.33179089426994324,0.17185860872268677,1.0,0.4964804003213291,0.9943972565406977
bfp16,16,grad,producer,2,2,10,0.0218569091796875,0.9927454545454546,0.043260931968688965,0.9893999695777893,0.010589119978249073,0.005399999674409628,0.3650110065937042,0.13989780843257904,1.0,0.49268202754569645,0.994378662109375
bfp16,16,grad,producer,2,2,11,0.020342784534801137,0.9934181818181819,0.04730915650725365,0.9883999824523926,0.009240456856787205,0.005799999926239252,0.3943086564540863,0.14094114303588867,1.0,0.489836664714224,0.9944419683412064
bfp16,16,grad,producer,2,2,12,0.018722472034801138,0.9938363636363636,0.040939655154943466,0.990399956703186,0.00027787903673015535,0.00039999998989515007,0.38635098934173584,0.034618571400642395,1.0,0.483591900940148,0.994512868482013
bfp16,16,grad,producer,3,0,1,0.24291654829545453,0.9264727272727272,0.09056054055690765,0.973800003528595,0.05407443270087242,0.024000000208616257,0.4757057726383209,0.4756834805011749,1.0,0.719920609163611,0.9983614899391352
bfp16,16,grad,producer,3,0,2,0.07853477450284091,0.9754909090909091,0.0739317387342453,0.9785999655723572,0.045925114303827286,0.01939999870955944,0.39833858609199524,0.3974539041519165,1.0,0.66441858719243,0.998388600903888
bfp16,16,grad,producer,3,0,3,0.06027224343039773,0.9811272727272727,0.06686803698539734,0.9815999865531921,0.02800563909113407,0.0142000000923872,0.3351132571697235,0.3318389356136322,1.0,0.6468576242080711,0.9983917236328125
bfp16,16,grad,producer,3,0,4,0.04966493696732954,0.984909090909091,0.05846637487411499,0.9839999675750732,0.020180221647024155,0.012600000016391277,0.32028889656066895,0.31279441714286804,1.0,0.6365353218531445,0.9984027241551598
bfp16,16,grad,producer,3,0,5,0.044744256036931815,0.9860181818181818,0.05818752571940422,0.9837999939918518,0.02259019762277603,0.012000000104308128,0.29859432578086853,0.2858606278896332,1.0,0.6305996056489477,0.9984075501907703
bfp16,16,grad,producer,3,0,6,0.038463662997159094,0.9877454545454546,0.05253598466515541,0.986799955368042,0.01773601956665516,0.009599999524652958,0.30160194635391235,0.2828097939491272,1.0,0.6281399918143269,0.9984093954396802
bfp16,16,grad,producer,3,0,7,0.03504509943181818,0.9892727272727273,0.05155724659562111,0.9860000014305115,0.015027331188321114,0.008599999360740185,0.2488335520029068,0.21694225072860718,1.0,0.6241071125778341,0.9984277769576672
bfp16,16,grad,producer,3,0,8,0.031187220348011364,0.9903090909090909,0.04829302057623863,0.9861999750137329,0.011643868871033192,0.006799999624490738,0.25477245450019836,0.21783161163330078,1.0,0.6199155740044398,0.9984416872956032
bfp16,16,grad,producer,3,0,9,0.028690489612926137,0.9910363636363636,0.05512850359082222,0.9855999946594238,0.015235942788422108,0.008599999360740185,0.23430967330932617,0.17899306118488312,1.0,0.6161427061494278,0.9984406937000363
bfp16,16,grad,producer,3,0,10,0.026263145862926135,0.9918181818181818,0.06913405656814575,0.9803999662399292,0.03760864958167076,0.013199999928474426,0.2715170681476593,0.20591439306735992,1.0,0.6150031407674996,0.9984589332757994
bfp16,16,grad,producer,3,0,11,0.023651145241477274,0.9924363636363637,0.05200771614909172,0.9847999811172485,0.018018731847405434,0.00839999970048666,0.268401563167572,0.18089571595191956,1.0,0.6122262751696484,0.9984625528025073
bfp16,16,grad,producer,3,0,12,0.022574604936079545,0.9929272727272728,0.047033846378326416,0.9873999953269958,0.00041287645581178367,0.002199999988079071,0.20949649810791016,0.028458381071686745,1.0,0.6073130277570014,0.9984763921693314
bfp16,16,grad,producer,3,1,1,0.23495355113636363,0.9290727272727273,0.10371685773134232,0.9681999683380127,0.06350386887788773,0.0279999990016222,0.463857501745224,0.4637269377708435,1.0,0.6872678111478197,0.9983592188635538
bfp16,16,grad,producer,3,1,2,0.07575309836647727,0.9768545454545454,0.07420936971902847,0.9783999919891357,0.04949900880455971,0.02019999921321869,0.4042445421218872,0.40326350927352905,1.0,0.6409025929200085,0.9983629803324855
bfp16,16,grad,producer,3,1,3,0.05831956232244318,0.9817090909090909,0.06854686886072159,0.9801999926567078,0.0320592038333416,0.01679999940097332,0.34190258383750916,0.33928415179252625,1.0,0.6224111164208374,0.9983805101971294
bfp16,16,grad,producer,3,1,4,0.047725537109375,0.9851272727272727,0.06340467184782028,0.9813999533653259,0.026751670986413956,0.014599999412894249,0.35074976086616516,0.3453071117401123,1.0,0.6110425024154242,0.9983917236328125
bfp16,16,grad,producer,3,1,5,0.040749067826704545,0.9872545454545455,0.05316814407706261,0.98499995470047,0.0262984037399292,0.012999999336898327,0.29714658856391907,0.2864287793636322,1.0,0.6045107309038603,0.9984005240506904
bfp16,16,grad,producer,3,1,6,0.036443201793323866,0.9884181818181819,0.049358464777469635,0.9861999750137329,0.014672454446554184,0.008999999612569809,0.2463870495557785,0.22615572810173035,1.0,0.5970177766302458,0.9984145763308503
bfp16,16,grad,producer,3,1,7,0.03272713290127841,0.9898363636363636,0.04599044844508171,0.9869999885559082,0.017748786136507988,0.010199999436736107,0.26149654388427734,0.23772720992565155,1.0,0.5925938706139875,0.9984159247819767
bfp16,16,grad,producer,3,1,8,0.029582523970170454,0.9907454545454546,0.05073283612728119,0.98499995470047,0.02695145271718502,0.011799999512732029,0.28733357787132263,0.2557885944843292,1.0,0.5875656324700972,0.9984355837799782
bfp16,16,grad,producer,3,1,9,0.027241812411221592,0.9912545454545455,0.061324719339609146,0.9833999872207642,0.025276310741901398,0.012999999336898327,0.2521897852420807,0.20949026942253113,1.0,0.5832534248189685,0.9984321061954942
bfp16,16,grad,producer,3,1,10,0.025149181019176136,0.9920181818181818,0.04605507478117943,0.9889999628067017,0.022677011787891388,0.009399999864399433,0.24541768431663513,0.18232694268226624,1.0,0.5808995703491334,0.9984476488690044
bfp16,16,grad,producer,3,1,11,0.02278219327059659,0.9927818181818182,0.054133038967847824,0.98499995470047,0.022155767306685448,0.012000000104308128,0.2500242292881012,0.17853038012981415,1.0,0.5807647064419644,0.9984441712845203
bfp16,16,grad,producer,3,1,12,0.01998102361505682,0.9939454545454546,0.05128832533955574,0.9857999682426453,0.00031706588924862444,0.0015999999595806003,0.20146945118904114,0.02973313070833683,1.0,0.5782120084187142,0.9984370032022166
bfp16,16,grad,producer,3,2,1,0.22630104758522726,0.9315272727272728,0.08834374696016312,0.9747999906539917,0.051400743424892426,0.020800000056624413,0.4566689729690552,0.45666375756263733,1.0,0.6884185698959805,0.9983510571856832
bfp16,16,grad,producer,3,2,2,0.07127013050426137,0.9777090909090909,0.0642959251999855,0.9819999933242798,0.02794564701616764,0.013399999588727951,0.35364630818367004,0.3525374233722687,1.0,0.6428401285424036,0.9983542508857195
bfp16,16,grad,producer,3,2,3,0.054123180042613635,0.9835272727272727,0.07350122928619385,0.9783999919891357,0.04218968376517296,0.01599999889731407,0.3876153230667114,0.38495734333992004,1.0,0.6239120429319854,0.9983898074127907
bfp16,16,grad,producer,3,2,4,0.04424624911221591,0.9864363636363637,0.05970805138349533,0.9813999533653259,0.02567611075937748,0.012000000104308128,0.3219965696334839,0.315433531999588,1.0,0.611162826678672,0.9984071953352107
bfp16,16,grad,producer,3,2,5,0.03807193714488637,0.9880909090909091,0.05504786968231201,0.98499995470047,0.022296300157904625,0.009999999776482582,0.30126953125,0.2903788983821869,1.0,0.6035853913903366,0.998411382630814
bfp16,16,grad,producer,3,2,6,0.03407170632102273,0.9893090909090909,0.0558871291577816,0.9842000007629395,0.019126446917653084,0.010199999436736107,0.2634727358818054,0.2480134516954422,1.0,0.5951778240701782,0.998427067246548
bfp16,16,grad,producer,3,2,7,0.02966886985085227,0.9906,0.04898390173912048,0.9869999885559082,0.012598122470080853,0.007199999876320362,0.22955405712127686,0.1970711499452591,1.0,0.5930775097294408,0.9984289834665697
bfp16,16,grad,producer,3,2,8,0.0270465576171875,0.9915090909090909,0.04519087076187134,0.9883999824523926,0.00920170545578003,0.00559999980032444,0.21718254685401917,0.1741524338722229,1.0,0.5848854722355669,0.9984538943268532
bfp16,16,grad,producer,3,2,9,0.02472501553622159,0.9923454545454545,0.04273340851068497,0.9896000027656555,0.009497945196926594,0.00559999980032444,0.22830724716186523,0.17224684357643127,1.0,0.5831952315110535,0.998459359102471
bfp16,16,grad,producer,3,2,10,0.021726318359375,0.9926727272727273,0.04338761046528816,0.9893999695777893,0.010719326324760914,0.005200000014156103,0.2286388874053955,0.14263761043548584,1.0,0.579524658494301,0.9984507715979288
bfp16,16,grad,producer,3,2,11,0.020237349076704544,0.9934909090909091,0.046955667436122894,0.9891999959945679,0.009114689193665981,0.005399999674409628,0.24249063432216644,0.14328479766845703,1.0,0.575902972193565,0.9984719919603925
bfp16,16,grad,producer,3,2,12,0.01867176180752841,0.9939636363636364,0.04095083102583885,0.989799976348877,0.0001687669864622876,0.0009999999310821295,0.20067231357097626,0.021195759996771812,1.0,0.5675158813723826,0.9984920058139535
bfp16,16,grad,producer,4,0,1,0.24279144176136364,0.9263818181818182,0.0909019485116005,0.9735999703407288,0.054427340626716614,0.02419999986886978,0.47715646028518677,0.4770997166633606,1.0,0.7961468143548069,0.9995694892351017
bfp16,16,grad,producer,4,0,2,0.07846935369318182,0.9754181818181819,0.07411777228116989,0.9789999723434448,0.045936767011880875,0.01899999938905239,0.39839547872543335,0.3983553946018219,1.0,0.7397446912693109,0.9995737475018168
bfp16,16,grad,producer,4,0,3,0.060169646661931815,0.9812363636363637,0.0660235807299614,0.9821999669075012,0.027290932834148407,0.013199999928474426,0.3329256772994995,0.33257102966308594,1.0,0.7212155421506392,0.9995707667151162
bfp16,16,grad,producer,4,0,4,0.04964276899857954,0.9847272727272727,0.05805090814828873,0.9835999608039856,0.020142143592238426,0.012199999764561653,0.313644140958786,0.31255125999450684,1.0,0.7097449793164012,0.9995755217796148
