format,block,target,bits,seed,vocab,step,train_loss,val_loss,val_ppl
elementwise,1,both,23,0,65,2750,1.5504417419433594,1.7703080505132676,5.8726621593601624
elementwise,1,both,23,0,65,3000,1.5302693843841553,1.7392968893051148,5.693338967531667
elementwise,1,both,23,0,65,3250,1.450817346572876,1.7221955865621568,5.596803250174701
elementwise,1,both,23,0,65,3500,1.4571764469146729,1.7049245208501815,5.500970442969095
elementwise,1,both,23,0,65,3750,1.4399350881576538,1.702926504611969,5.489990387515424
elementwise,1,both,23,0,65,4000,1.410183310508728,1.6823051929473878,5.377938879918957
elementwise,1,both,23,1,65,250,2.6733815670013428,2.6517018914222716,14.178147792092654
elementwise,1,both,23,1,65,500,2.529176950454712,2.534240049123764,12.60684662259049
elementwise,1,both,23,1,65,750,2.3803110122680664,2.362356495857239,10.615938414929596
elementwise,1,both,23,1,65,1000,2.1344823837280273,2.179703027009964,8.843679534752797
elementwise,1,both,23,1,65,1250,2.0037288665771484,2.0979716002941133,8.149622444032515
elementwise,1,both,23,1,65,1500,1.9096579551696777,2.0455526173114777,7.733430985126504
elementwise,1,both,23,1,65,1750,1.8012681007385254,1.965263295173645,7.136791425541099
elementwise,1,both,23,1,65,2000,1.7208590507507324,1.8958221524953842,6.658020062864932
elementwise,1,both,23,1,65,2250,1.66311776638031,1.853820687532425,6.384164884154567
elementwise,1,both,23,1,65,2500,1.6311372518539429,1.8214858323335648,6.181035612900979
elementwise,1,both,23,1,65,2750,1.5347405672073364,1.7836269050836564,5.951402494147696
elementwise,1,both,23,1,65,3000,1.563274621963501,1.753158414363861,5.772806828751616
elementwise,1,both,23,1,65,3250,1.5047142505645752,1.7351931780576706,5.670023022049855
elementwise,1,both,23,1,65,3500,1.4958552122116089,1.7174478262662887,5.570293949618059
elementwise,1,both,23,1,65,3750,1.4442994594573975,1.7061186462640763,5.507543215152252
elementwise,1,both,23,1,65,4000,1.438393473625183,1.6842741638422012,5.388538316614414
elementwise,1,both,23,2,65,250,2.6631789207458496,2.654193991422653,14.213525217942749
elementwise,1,both,23,2,65,500,2.493088722229004,2.4890500664711,12.049824150023086
elementwise,1,both,23,2,65,750,2.30595064163208,2.317147248983383,10.146687007283639
elementwise,1,both,23,2,65,1000,2.189718008041382,2.211251038312912,9.127127639962879
elementwise,1,both,23,2,65,1250,2.036963939666748,2.134617066383362,8.453808639440313
elementwise,1,both,23,2,65,1500,1.9690531492233276,2.0661711633205413,7.894538279265987
elementwise,1,both,23,2,65,1750,1.8584318161010742,1.9891620814800262,7.309406508514848
elementwise,1,both,23,2,65,2000,1.7503323554992676,1.9277803957462312,6.874235213872152
elementwise,1,both,23,2,65,2250,1.6914479732513428,1.8668571293354035,6.46793653384105
elementwise,1,both,23,2,65,2500,1.6537342071533203,1.835660955309868,6.2692764879170015
elementwise,1,both,23,2,65,2750,1.6510605812072754,1.8124003648757934,6.125132353155609
elementwise,1,both,23,2,65,3000,1.5966441631317139,1.808987122774124,6.104261432544554
elementwise,1,both,23,2,65,3250,1.5089303255081177,1.7573458313941956,5.797030660626252
elementwise,1,both,23,2,65,3500,1.423097848892212,1.7420514225959778,5.709043078072027
elementwise,1,both,23,2,65,3750,1.4930673837661743,1.7153449773788452,5.558592770401079
elementwise,1,both,23,2,65,4000,1.4650145769119263,1.7037781924009323,5.494668136998294
bfp16,16,activation,1,0,65,250,4.779980182647705,4.798006784915924,121.26846233612945
bfp16,16,activation,1,0,65,500,4.365556716918945,4.386293530464172,80.34208095611399
bfp16,16,activation,1,0,65,750,4.4930572509765625,4.4717483758926395,87.50958899667735
bfp16,16,activation,1,0,65,1000,3.9527573585510254,3.951753371953964,52.02650872992992
bfp16,16,activation,1,0,65,1250,4.110708713531494,4.104148650169373,60.59113832789684
bfp16,16,activation,1,0,65,1500,3.8625056743621826,3.855012649297714,47.22921435388946
bfp16,16,activation,1,0,65,1750,3.7167420387268066,3.771999806165695,43.4669033581442
bfp16,16,activation,1,0,65,2000,3.7051992416381836,3.7720195412635804,43.467761190201415
bfp16,16,activation,1,0,65,2250,3.5363616943359375,3.646308922767639,38.33291485339671
bfp16,16,activation,1,0,65,2500,3.543607234954834,3.597576302289963,36.50963879457124
bfp16,16,activation,1,0,65,2750,3.543229341506958,3.604924666881561,36.77891308266463
bfp16,16,activation,1,0,65,3000,3.504626512527466,3.5591079711914064,35.131844546040696
bfp16,16,activation,1,0,65,3250,3.4213385581970215,3.5024023592472076,33.19510280759984
bfp16,16,activation,1,0,65,3500,3.3188512325286865,3.423532944917679,30.67760608448509
bfp16,16,activation,1,0,65,3750,3.309725284576416,3.4046205163002012,30.102870007633285
bfp16,16,activation,1,0,65,4000,3.263596773147583,3.3398356080055236,28.214488088173344
bfp16,16,activation,1,1,65,250,4.310715675354004,4.316268503665924,74.90858501636045
bfp16,16,activation,1,1,65,500,4.203813552856445,4.200926101207733,66.7481179386857
bfp16,16,activation,1,1,65,750,4.039065361022949,4.0633809745311735,58.17065247377591
bfp16,16,activation,1,1,65,1000,3.78167462348938,3.7789222478866575,43.768844342108935
bfp16,16,activation,1,1,65,1250,3.6926467418670654,3.6829869389533996,39.76499246629484
bfp16,16,activation,1,1,65,1500,3.6350107192993164,3.6355042695999145,37.92097046913867
bfp16,16,activation,1,1,65,1750,3.5562925338745117,3.538057488203049,34.40003177954983
bfp16,16,activation,1,1,65,2000,3.4572596549987793,3.524142450094223,33.92466904197823
bfp16,16,activation,1,1,65,2250,3.4209320545196533,3.5001949310302733,33.12190781706371
bfp16,16,activation,1,1,65,2500,3.3781867027282715,3.4314741611480715,30.922193463098445
bfp16,16,activation,1,1,65,2750,3.3780949115753174,3.437146270275116,31.09808588780311
bfp16,16,activation,1,1,65,3000,3.2480268478393555,3.3617151260375975,28.838610338306943
bfp16,16,activation,1,1,65,3250,3.1662449836730957,3.268430370092392,26.270072673295683
bfp16,16,activation,1,1,65,3500,3.216616630554199,3.2945646226406096,26.965671271058746
bfp16,16,activation,1,1,65,3750,3.101562976837158,3.19105144739151,24.313978877413945
bfp16,16,activation,1,1,65,4000,3.0415985584259033,3.1354093194007873,22.998047462730653
bfp16,16,activation,1,2,65,250,5.2325334548950195,5.218059694766998,184.57570319919247
bfp16,16,activation,1,2,65,500,5.083661079406738,5.121214652061463,167.5387473643626
bfp16,16,activation,1,2,65,750,4.539038181304932,4.487523365020752,88.90099768592763
bfp16,16,activation,1,2,65,1000,4.469263076782227,4.402646052837372,81.66667736179564
bfp16,16,activation,1,2,65,1250,4.102090835571289,4.099547588825226,60.312995151133194
bfp16,16,activation,1,2,65,1500,4.204599380493164,4.172846043109894,64.89989741913132
bfp16,16,activation,1,2,65,1750,3.6575474739074707,3.755055969953537,42.73661170978626
bfp16,16,activation,1,2,65,2000,3.791273832321167,3.7988680481910704,44.65061353399654
bfp16,16,activation,1,2,65,2250,3.6273767948150635,3.69089994430542,40.080901310288816
bfp16,16,activation,1,2,65,2500,3.652283191680908,3.6959821403026583,40.28511880360109
bfp16,16,activation,1,2,65,2750,3.505425453186035,3.605388206243515,36.79596550849829
bfp16,16,activation,1,2,65,3000,3.466167449951172,3.5289821863174438,34.089253442889344
bfp16,16,activation,1,2,65,3250,3.3119099140167236,3.40920404791832,30.24116415980326
bfp16,16,activation,1,2,65,3500,3.2728066444396973,3.365648114681244,28.9522556015384
bfp16,16,activation,1,2,65,3750,3.298102378845215,3.37480605840683,29.21861652665511
bfp16,16,activation,1,2,65,4000,3.2090275287628174,3.2884837806224825,26.802194825101292
bfp16,16,activation,2,0,65,250,3.1838040351867676,3.165445291996002,23.69929478985374
bfp16,16,activation,2,0,65,500,2.940859794616699,2.960697388648987,19.31143463583784
bfp16,16,activation,2,0,65,750,2.813396692276001,2.8284074306488036,16.91849548077926
bfp16,16,activation,2,0,65,1000,2.7709405422210693,2.7407254695892336,15.498224509489516
bfp16,16,activation,2,0,65,1250,2.614194869995117,2.6823128700256347,14.618865761592625
bfp16,16,activation,2,0,65,1500,2.55667781829834,2.621156316995621,13.751615622051997
bfp16,16,activation,2,0,65,1750,2.457765817642212,2.570226788520813,13.068787955965613
bfp16,16,activation,2,0,65,2000,2.3661255836486816,2.5313802301883697,12.570844827747804
bfp16,16,activation,2,0,65,2250,2.3357319831848145,2.48275403380394,11.974196390786064
bfp16,16,activation,2,0,65,2500,2.215790271759033,2.4619644939899445,11.727828172520509
bfp16,16,activation,2,0,65,2750,2.2006425857543945,2.3970065653324126,10.99022856049321
bfp16,16,activation,2,0,65,3000,2.221219539642334,2.382432782649994,10.831220844136217
bfp16,16,activation,2,0,65,3250,2.104166030883789,2.3666802048683167,10.661938016299295
bfp16,16,activation,2,0,65,3500,2.125213861465454,2.3368423521518706,10.348507973312605
bfp16,16,activation,2,0,65,3750,2.091270923614502,2.304968559741974,10.023863094628542
bfp16,16,activation,2,0,65,4000,2.0608997344970703,2.2732930362224577,9.71132797135624
bfp16,16,activation,2,1,65,250,3.2290141582489014,3.180575227737427,24.060589890844113
bfp16,16,activation,2,1,65,500,3.022571563720703,3.010269820690155,20.2928746240505
bfp16,16,activation,2,1,65,750,2.9304356575012207,2.925979208946228,18.652481787385124
bfp16,16,activation,2,1,65,1000,2.7455685138702393,2.7684625685214996,15.934117554527658
bfp16,16,activation,2,1,65,1250,2.6402230262756348,2.67529034614563,14.51656405619204
bfp16,16,activation,2,1,65,1500,2.5271759033203125,2.600658905506134,13.472612289452593
bfp16,16,activation,2,1,65,1750,2.4696288108825684,2.575294202566147,13.13518099404223
bfp16,16,activation,2,1,65,2000,2.3796329498291016,2.518961304426193,12.415693837448709
bfp16,16,activation,2,1,65,2250,2.319594383239746,2.4840534150600435,11.989765550079463
bfp16,16,activation,2,1,65,2500,2.2912039756774902,2.4249050617218018,11.301156456012162
bfp16,16,activation,2,1,65,2750,2.1923928260803223,2.3908902168273927,10.9232136446748
bfp16,16,activation,2,1,65,3000,2.1782236099243164,2.369929927587509,10.696642718288592
bfp16,16,activation,2,1,65,3250,2.1648168563842773,2.345575875043869,10.439282719274622
bfp16,16,activation,2,1,65,3500,2.143681526184082,2.3171690583229063,10.146908302238757
bfp16,16,activation,2,1,65,3750,2.0868844985961914,2.3336127281188963,10.315140095110806
bfp16,16,activation,2,1,65,4000,2.053508758544922,2.284148371219635,9.817321948976366
bfp16,16,activation,2,2,65,250,3.2729310989379883,3.2607462227344515,26.068983153981577
bfp16,16,activation,2,2,65,500,3.1256604194641113,3.1201588988304136,22.64997841232633
bfp16,16,activation,2,2,65,750,2.9880175590515137,2.949422997236252,19.094932720008288
bfp16,16,activation,2,2,65,1000,2.8747854232788086,2.8757090985774996,17.737997651901168
bfp16,16,activation,2,2,65,1250,2.74129581451416,2.8168630242347716,16.724304559196455
bfp16,16,activation,2,2,65,1500,2.7108049392700195,2.763802033662796,15.86002882487985
bfp16,16,activation,2,2,65,1750,2.6308908462524414,2.724989187717438,15.256248971092672
bfp16,16,activation,2,2,65,2000,2.4969449043273926,2.6431384444236756,14.057252354570013
bfp16,16,activation,2,2,65,2250,2.4639763832092285,2.610105592012405,13.600486878792326
bfp16,16,activation,2,2,65,2500,2.4185028076171875,2.5552925050258635,12.875065128044044
bfp16,16,activation,2,2,65,2750,2.4095394611358643,2.532008820772171,12.578749226491993
bfp16,16,activation,2,2,65,3000,2.3296992778778076,2.5197726845741273,12.425771772916738
bfp16,16,activation,2,2,65,3250,2.2523367404937744,2.4908936858177184,12.07205992980816
bfp16,16,activation,2,2,65,3500,2.1741514205932617,2.4498703360557554,11.586844225892213
bfp16,16,activation,2,2,65,3750,2.2038681507110596,2.429564839601517,11.353940219678137
bfp16,16,activation,2,2,65,4000,2.182476043701172,2.415299427509308,11.193121384290354
bfp16,16,activation,3,0,65,250,2.8017501831054688,2.7900154054164887,16.281270619611306
bfp16,16,activation,3,0,65,500,2.606135606765747,2.619625461101532,13.730579985595881
bfp16,16,activation,3,0,65,750,2.3932976722717285,2.4348935186862946,11.41460320670884
bfp16,16,activation,3,0,65,1000,2.341724395751953,2.343371659517288,10.416297631568245
bfp16,16,activation,3,0,65,1250,2.1905508041381836,2.275740307569504,9.735123331017117
bfp16,16,activation,3,0,65,1500,2.090073585510254,2.197146826982498,8.999300274018832
bfp16,16,activation,3,0,65,1750,1.9998509883880615,2.116594523191452,8.302814246627523
bfp16,16,activation,3,0,65,2000,1.8870160579681396,2.0736509382724764,7.953809038579778
bfp16,16,activation,3,0,65,2250,1.8435370922088623,2.0271589517593385,7.592485071804958
bfp16,16,activation,3,0,65,2500,1.7420036792755127,1.9909446775913238,7.322447848400303
bfp16,16,activation,3,0,65,2750,1.7432043552398682,1.9681402146816254,7.157352962779677
bfp16,16,activation,3,0,65,3000,1.7375284433364868,1.94734365940094,7.010041768189067
bfp16,16,activation,3,0,65,3250,1.6593317985534668,1.9312616348266602,6.898207773041331
bfp16,16,activation,3,0,65,3500,1.6635860204696655,1.9207604825496674,6.82614766207384
bfp16,16,activation,3,0,65,3750,1.6399049758911133,1.9148435145616531,6.785876823000531
bfp16,16,activation,3,0,65,4000,1.6127361059188843,1.862766620516777,6.441533420310733
bfp16,16,activation,3,1,65,250,2.8361973762512207,2.8115908086299894,16.636362448310027
bfp16,16,activation,3,1,65,500,2.6869430541992188,2.6768698155879975,14.539510642472438
bfp16,16,activation,3,1,65,750,2.525787115097046,2.524104619026184,12.47971615916742
bfp16,16,activation,3,1,65,1000,2.298635959625244,2.345777666568756,10.441389490610424
bfp16,16,activation,3,1,65,1250,2.187436580657959,2.2713198006153106,9.6921841270797
bfp16,16,activation,3,1,65,1500,2.1095070838928223,2.2352602183818817,9.348914295049944
bfp16,16,activation,3,1,65,1750,2.019942045211792,2.155200743675232,8.629622347207867
bfp16,16,activation,3,1,65,2000,1.9454915523529053,2.0991327822208405,8.159091134696489
bfp16,16,activation,3,1,65,2250,1.8582305908203125,2.053280013799667,7.793421760298237
bfp16,16,activation,3,1,65,2500,1.8646539449691772,2.003444677591324,7.414552903820231
bfp16,16,activation,3,1,65,2750,1.7595282793045044,1.9671643763780593,7.150371950330106
bfp16,16,activation,3,1,65,3000,1.7604594230651855,1.946993389725685,7.007586793112162
bfp16,16,activation,3,1,65,3250,1.7159851789474487,1.9236654072999955,6.846005936799019
bfp16,16,activation,3,1,65,3500,1.7364928722381592,1.903558549284935,6.709728910078305
bfp16,16,activation,3,1,65,3750,1.6468061208724976,1.8815761834383011,6.563842532910246
bfp16,16,activation,3,1,65,4000,1.6299233436584473,1.873061054944992,6.508187859959341
bfp16,16,activation,3,2,65,250,2.844964027404785,2.833665317296982,17.007685281733036
bfp16,16,activation,3,2,65,500,2.6704745292663574,2.6573121011257173,14.257913716980013
bfp16,16,activation,3,2,65,750,2.4949190616607666,2.497036212682724,12.14644109251749
bfp16,16,activation,3,2,65,1000,2.3810348510742188,2.404564934968948,11.073611492891066
bfp16,16,activation,3,2,65,1250,2.253197431564331,2.3437904477119447,10.420660767599536
bfp16,16,activation,3,2,65,1500,2.1893186569213867,2.270192211866379,9.681261488584875
bfp16,16,activation,3,2,65,1750,2.0733401775360107,2.2183221518993377,9.191895316151806
bfp16,16,activation,3,2,65,2000,1.9657063484191895,2.1612323045730593,8.68182972764342
bfp16,16,activation,3,2,65,2250,1.9153859615325928,2.0834756970405577,8.032338428150023
bfp16,16,activation,3,2,65,2500,1.8773119449615479,2.0609278321266173,7.85325293140731
bfp16,16,activation,3,2,65,2750,1.8615849018096924,2.0123461574316024,7.480848021597485
bfp16,16,activation,3,2,65,3000,1.8013330698013306,2.019758078455925,7.536501471030571
bfp16,16,activation,3,2,65,3250,1.7269450426101685,1.9932489544153214,7.339340250182815
bfp16,16,activation,3,2,65,3500,1.6434707641601562,1.9473844468593597,7.010327695807299
bfp16,16,activation,3,2,65,3750,1.70391845703125,1.9120149731636047,6.766709809609083
bfp16,16,activation,3,2,65,4000,1.6705269813537598,1.917095947265625,6.801178780727312
bfp16,16,activation,4,0,65,250,2.6941232681274414,2.6853661477565764,14.663569430503337
bfp16,16,activation,4,0,65,500,2.5047707557678223,2.514096736907959,12.355443521170145
bfp16,16,activation,4,0,65,750,2.2687089443206787,2.3201784908771517,10.177490733208849
bfp16,16,activation,4,0,65,1000,2.2207908630371094,2.216737133264542,9.177337531014748
bfp16,16,activation,4,0,65,1250,2.0452721118927,2.1453142166137695,8.544725710297277
bfp16,16,activation,4,0,65,1500,1.9439576864242554,2.0458375990390776,7.7356351857124475
bfp16,16,activation,4,0,65,1750,1.842211365699768,1.969145131111145,7.164549119526326
bfp16,16,activation,4,0,65,2000,1.7455378770828247,1.9250727117061615,6.855647133576664
bfp16,16,activation,4,0,65,2250,1.6961140632629395,1.8956144213676454,6.6566371284929975
bfp16,16,activation,4,0,65,2500,1.6255749464035034,1.8400181412696839,6.296652489261445
bfp16,16,activation,4,0,65,2750,1.6162617206573486,1.8192534744739532,6.167252719369163
bfp16,16,activation,4,0,65,3000,1.5890722274780273,1.8054837852716445,6.082913560777058
bfp16,16,activation,4,0,65,3250,1.5162675380706787,1.7849238872528077,5.959126364842598
bfp16,16,activation,4,0,65,3500,1.5195395946502686,1.766598466038704,5.850917379973302
bfp16,16,activation,4,0,65,3750,1.5115188360214233,1.758351880311966,5.8028656917198616
bfp16,16,activation,4,0,65,4000,1.4763052463531494,1.7374006181955337,5.6825530830430875
bfp16,16,activation,4,1,65,250,2.7167088985443115,2.692250686883926,14.764869650549297
bfp16,16,activation,4,1,65,500,2.5724308490753174,2.5697625815868377,13.062722741843942
bfp16,16,activation,4,1,65,750,2.420774459838867,2.4076527833938597,11.107857973456879
bfp16,16,activation,4,1,65,1000,2.180453300476074,2.22618528008461,9.264457275414076
bfp16,16,activation,4,1,65,1250,2.0674362182617188,2.1492186307907106,8.578153073168243
bfp16,16,activation,4,1,65,1500,1.9636625051498413,2.0996230781078338,8.163092484363919
bfp16,16,activation,4,1,65,1750,1.856367588043213,2.0135927468538286,7.4901793825900445
bfp16,16,activation,4,1,65,2000,1.7816379070281982,1.9574161618947983,7.08100723129906
bfp16,16,activation,4,1,65,2250,1.717923641204834,1.9186284095048904,6.811609320554187
bfp16,16,activation,4,1,65,2500,1.6834995746612549,1.8747939735651016,6.519475797598882
bfp16,16,activation,4,1,65,2750,1.595067024230957,1.836484694480896,6.2744428641151915
bfp16,16,activation,4,1,65,3000,1.6149293184280396,1.8095518857240678,6.107709866920752
bfp16,16,activation,4,1,65,3250,1.5603530406951904,1.7960291534662247,6.025672873959868
bfp16,16,activation,4,1,65,3500,1.5545573234558105,1.7799244850873948,5.929408642909018
bfp16,16,activation,4,1,65,3750,1.5068445205688477,1.7596568435430526,5.810443161166672
bfp16,16,activation,4,1,65,4000,1.4835748672485352,1.755005544424057,5.783479807932461
bfp16,16,activation,4,2,65,250,2.708052635192871,2.701903599500656,14.908083751644618
bfp16,16,activation,4,2,65,500,2.546168804168701,2.5356725454330444,12.624918824940181
bfp16,16,activation,4,2,65,750,2.379584312438965,2.3626858413219454,10.61943530191048
bfp16,16,activation,4,2,65,1000,2.24984073638916,2.267987722158432,9.659942754372112
bfp16,16,activation,4,2,65,1250,2.1041595935821533,2.189140772819519,8.927539034088662
bfp16,16,activation,4,2,65,1500,2.0361528396606445,2.1246094703674316,8.369628261954093
bfp16,16,activation,4,2,65,1750,1.9264799356460571,2.0539507627487184,7.798650943291915
bfp16,16,activation,4,2,65,2000,1.8146681785583496,1.9910766750574111,7.323414456755373
bfp16,16,activation,4,2,65,2250,1.7607369422912598,1.9228829324245453,6.840651204401285
bfp16,16,activation,4,2,65,2500,1.719944715499878,1.8942599445581436,6.647626971275194
bfp16,16,activation,4,2,65,2750,1.7150986194610596,1.8619292318820952,6.436141611269518
bfp16,16,activation,4,2,65,3000,1.6591665744781494,1.8504618674516677,6.362757594685506
bfp16,16,activation,4,2,65,3250,1.5670299530029297,1.80311578810215,6.0685262799259725
bfp16,16,activation,4,2,65,3500,1.4900057315826416,1.7926726341247559,6.005481491752225
bfp16,16,activation,4,2,65,3750,1.556183099746704,1.7645879596471787,5.839165890365489
bfp16,16,activation,4,2,65,4000,1.529736042022705,1.7428904324769974,5.71383503159277
bfp16,16,activation,5,0,65,250,2.6673531532287598,2.655598247051239,14.23349866136007
bfp16,16,activation,5,0,65,500,2.471792459487915,2.48497274518013,12.000793170917738
bfp16,16,activation,5,0,65,750,2.2382125854492188,2.2887749075889587,9.862847377342353
bfp16,16,activation,5,0,65,1000,2.174809694290161,2.1816785275936126,8.861167496887623
bfp16,16,activation,5,0,65,1250,2.0025320053100586,2.109073692560196,8.240604414950075
bfp16,16,activation,5,0,65,1500,1.9060873985290527,2.0082352459430695,7.4501580426357465
bfp16,16,activation,5,0,65,1750,1.805483102798462,1.9190252542495727,6.814313008352543
bfp16,16,activation,5,0,65,2000,1.7013027667999268,1.8864374667406083,6.595828915456117
bfp16,16,activation,5,0,65,2250,1.6530096530914307,1.846746814250946,6.339163465576813
bfp16,16,activation,5,0,65,2500,1.5731966495513916,1.8046302884817123,6.07772402851909
bfp16,16,activation,5,0,65,2750,1.563732624053955,1.78255854845047,5.9450476690305365
bfp16,16,activation,5,0,65,3000,1.547503113746643,1.7705455988645553,5.87405736628178
bfp16,16,activation,5,0,65,3250,1.4693586826324463,1.7416709214448929,5.706871193837657
bfp16,16,activation,5,0,65,3500,1.475081443786621,1.7289611041545867,5.634796899455376
bfp16,16,activation,5,0,65,3750,1.4573371410369873,1.7304191082715987,5.64301844860313
bfp16,16,activation,5,0,65,4000,1.4309842586517334,1.6945082724094391,5.443968357496434
bfp16,16,activation,5,1,65,250,2.685577869415283,2.6637696385383607,14.350282645158211
bfp16,16,activation,5,1,65,500,2.5403671264648438,2.546070009469986,12.756870758388448
bfp16,16,activation,5,1,65,750,2.3906607627868652,2.3751808941364287,10.75295815723402
bfp16,16,activation,5,1,65,1000,2.1505637168884277,2.1960863411426543,8.989761702163872
bfp16,16,activation,5,1,65,1250,2.0203957557678223,2.1113463938236237,8.259354145212708
bfp16,16,activation,5,1,65,1500,1.9237089157104492,2.0605314433574677,7.850140607029975
bfp16,16,activation,5,1,65,1750,1.8170499801635742,1.9730545103549957,7.192612879343716
bfp16,16,activation,5,1,65,2000,1.7347664833068848,1.9112012386322021,6.761205743900906
bfp16,16,activation,5,1,65,2250,1.6760400533676147,1.8687312334775925,6.480069486147444
bfp16,16,activation,5,1,65,2500,1.644302487373352,1.8358329981565475,6.270355164877271
bfp16,16,activation,5,1,65,2750,1.5565496683120728,1.7997551411390305,6.048166335966655
bfp16,16,activation,5,1,65,3000,1.576253890991211,1.771649217605591,5.880543664618983
bfp16,16,activation,5,1,65,3250,1.521712064743042,1.7516841262578964,5.764302318895218
bfp16,16,activation,5,1,65,3500,1.5133297443389893,1.7304288148880005,5.643073223484398
bfp16,16,activation,5,1,65,3750,1.460969090461731,1.7215603351593018,5.593249002098587
bfp16,16,activation,5,1,65,4000,1.4486421346664429,1.7105152428150177,5.531810969326883
bfp16,16,activation,5,2,65,250,2.676908016204834,2.6647765219211577,14.364738982993895
bfp16,16,activation,5,2,65,500,2.5048913955688477,2.5007897913455963,12.192119389541276
bfp16,16,activation,5,2,65,750,2.3230018615722656,2.3291976153850555,10.269697978576954
bfp16,16,activation,5,2,65,1000,2.204469680786133,2.225078910589218,9.254213030498196
bfp16,16,activation,5,2,65,1250,2.051241874694824,2.149619090557098,8.581588966266517
bfp16,16,activation,5,2,65,1500,1.9848783016204834,2.0777882516384123,7.986784607117545
bfp16,16,activation,5,2,65,1750,1.8740098476409912,2.0112528413534165,7.472673559626631
bfp16,16,activation,5,2,65,2000,1.765580654144287,1.9447865635156631,6.992139318123666
bfp16,16,activation,5,2,65,2250,1.7063119411468506,1.882640254497528,6.570830645051426
bfp16,16,activation,5,2,65,2500,1.671332597732544,1.8554145842790604,6.394348697610969
bfp16,16,activation,5,2,65,2750,1.6687862873077393,1.8234735637903214,6.193334070790539
bfp16,16,activation,5,2,65,3000,1.6099835634231567,1.8137068778276444,6.133140147911498
bfp16,16,activation,5,2,65,3250,1.5228238105773926,1.7644951522350312,5.838623997636324
bfp16,16,activation,5,2,65,3500,1.441925048828125,1.7469966053962707,5.737345261766775
bfp16,16,activation,5,2,65,3750,1.5124096870422363,1.7316274285316466,5.649841143292396
bfp16,16,activation,5,2,65,4000,1.4794948101043701,1.712896364927292,5.544998581173093
bfp16,16,activation,7,0,65,250,2.6582016944885254,2.646095472574234,14.098881564540996
bfp16,16,activation,7,0,65,500,2.4636130332946777,2.4761067271232604,11.894864199941589
bfp16,16,activation,7,0,65,750,2.226595878601074,2.277471548318863,9.751991770679705
bfp16,16,activation,7,0,65,1000,2.160907745361328,2.168485462665558,8.745029332484403
bfp16,16,activation,7,0,65,1250,1.985156774520874,2.0949834525585174,8.125306516066091
bfp16,16,activation,7,0,65,1500,1.8906223773956299,1.9944214582443238,7.3479507016357095
bfp16,16,activation,7,0,65,1750,1.7937959432601929,1.9075867235660553,6.736811377335786
bfp16,16,activation,7,0,65,2000,1.684800624847412,1.8705669105052949,6.491975725502735
bfp16,16,activation,7,0,65,2250,1.6411212682724,1.8300141096115112,6.233974616864201
bfp16,16,activation,7,0,65,2500,1.5616464614868164,1.789542305469513,5.986711754001016
bfp16,16,activation,7,0,65,2750,1.55218505859375,1.7711229622364044,5.877449811091659
bfp16,16,activation,7,0,65,3000,1.5315788984298706,1.7403402626514435,5.699282345704012
bfp16,16,activation,7,0,65,3250,1.4516096115112305,1.7229919582605362,5.601262161124124
bfp16,16,activation,7,0,65,3500,1.4579652547836304,1.7062318831682206,5.508166907607211
bfp16,16,activation,7,0,65,3750,1.4409887790679932,1.7034965455532074,5.493120798949885
bfp16,16,activation,7,0,65,4000,1.4116055965423584,1.6814763426780701,5.37348322062225
bfp16,16,activation,7,1,65,250,2.6746129989624023,2.652288317680359,14.186464668628027
bfp16,16,activation,7,1,65,500,2.529848098754883,2.5345579206943514,12.610854617706668
bfp16,16,activation,7,1,65,750,2.380561351776123,2.362813484668732,10.620790888687376
bfp16,16,activation,7,1,65,1000,2.135073184967041,2.18095116019249,8.85472451600569
bfp16,16,activation,7,1,65,1250,2.0051536560058594,2.099102532863617,8.15884433116698
bfp16,16,activation,7,1,65,1500,1.9095804691314697,2.0462557792663576,7.738870751870308
bfp16,16,activation,7,1,65,1750,1.8018643856048584,1.965155678987503,7.136023432591569
bfp16,16,activation,7,1,65,2000,1.722262978553772,1.8966560870409013,6.663574731593258
bfp16,16,activation,7,1,65,2250,1.662200689315796,1.8555843472480773,6.395434313376875
bfp16,16,activation,7,1,65,2500,1.6317329406738281,1.8242312133312226,6.198028225543467
bfp16,16,activation,7,1,65,2750,1.5343055725097656,1.781183511018753,5.9368786236110145
bfp16,16,activation,7,1,65,3000,1.559877634048462,1.7531867742538452,5.772970547239687
bfp16,16,activation,7,1,65,3250,1.5054974555969238,1.736874383687973,5.67956351419588
bfp16,16,activation,7,1,65,3500,1.4952774047851562,1.7181360512971877,5.574128884841489
bfp16,16,activation,7,1,65,3750,1.4466454982757568,1.705798876285553,5.505782349727579
bfp16,16,activation,7,1,65,4000,1.4357959032058716,1.6838714003562927,5.3863684471394935
bfp16,16,activation,7,2,65,250,2.6642160415649414,2.6549094319343567,14.223697788198313
bfp16,16,activation,7,2,65,500,2.4939403533935547,2.48978967666626,12.058739619393934
bfp16,16,activation,7,2,65,750,2.3064863681793213,2.3176773130893706,10.15206682755974
bfp16,16,activation,7,2,65,1000,2.191293716430664,2.212078756093979,9.134685453237262
bfp16,16,activation,7,2,65,1250,2.0374250411987305,2.135798543691635,8.463802525128347
bfp16,16,activation,7,2,65,1500,1.9696462154388428,2.066561383008957,7.897619484667917
bfp16,16,activation,7,2,65,1750,1.8594133853912354,1.990039274096489,7.315821078930429
