format,block,target,act_at,bits,seed,epoch,train_loss,train_acc,val_loss,val_acc,kl,disagree,logit_rel_err,logit_rel_err_c,upd_survive,grad_survive,grad_cos,epochs_to_90,epochs_to_95,epochs_to_98
bfp16,16,grad,producer,1,1,5,0.04155683149857955,0.9867090909090909,0.05299597233533859,0.9853999614715576,0.02933802455663681,0.013199999928474426,0.4529852569103241,0.29765379428863525,1.0,0.3992650909382937,0.9795290215070858,0.1,0.3,2.3
bfp16,16,grad,producer,1,1,6,0.03750681818181818,0.9878545454545454,0.050404734909534454,0.9865999817848206,0.016115590929985046,0.009599999524652958,0.47303134202957153,0.23263798654079437,1.0,0.3943845823249671,0.9799173044603925,0.1,0.3,2.3
bfp16,16,grad,producer,1,1,7,0.03345998979048295,0.9897818181818182,0.04646533355116844,0.9875999689102173,0.01934376172721386,0.009800000116229057,0.5239093899726868,0.24044571816921234,1.0,0.39070003036699535,0.979915956009266,0.1,0.3,2.3
bfp16,16,grad,producer,1,1,8,0.030186538973721592,0.9904727272727273,0.05052638426423073,0.986799955368042,0.026188824325799942,0.009599999524652958,0.5939381718635559,0.2491369992494583,1.0,0.38818299450444205,0.9800811767578125,0.1,0.3,2.3
bfp16,16,grad,producer,1,1,9,0.028002390358664773,0.9909636363636364,0.06305307894945145,0.9829999804496765,0.026663975790143013,0.013199999928474426,0.5992152690887451,0.21591433882713318,1.0,0.385198880045364,0.9802368873773619,0.1,0.3,2.3
bfp16,16,grad,producer,1,1,10,0.025797780539772726,0.9916,0.045386482030153275,0.988599956035614,0.024827593937516212,0.009599999524652958,0.6877771615982056,0.187923401594162,1.0,0.38176853068803585,0.9803665515988372,0.1,0.3,2.3
bfp16,16,grad,producer,1,1,11,0.02333889382102273,0.9924727272727273,0.055897656828165054,0.9845999479293823,0.026443837210536003,0.012399999424815178,0.7053683400154114,0.1971392184495926,1.0,0.3818502692175648,0.9803869912790698,0.1,0.3,2.3
bfp16,16,grad,producer,1,1,12,0.020360338245738636,0.9938181818181818,0.05158226191997528,0.9869999885559082,0.0017769914120435715,0.003000000026077032,0.7658177018165588,0.06884463876485825,1.0,0.38060854042809267,0.9804397937863372,0.1,0.3,2.3
bfp16,16,grad,producer,1,2,1,0.2269336825284091,0.9311636363636364,0.08857177942991257,0.9745999574661255,0.05156533047556877,0.02019999921321869,0.46393975615501404,0.458595871925354,1.0,0.4647527502371919,0.9781140704487645,0.1,0.3,1.9
bfp16,16,grad,producer,1,2,2,0.07193975053267046,0.9775090909090909,0.06593392044305801,0.9801999926567078,0.030107036232948303,0.014399999752640724,0.39035528898239136,0.35799115896224976,1.0,0.4266113418016334,0.9782855366551599,0.1,0.3,1.9
bfp16,16,grad,producer,1,2,3,0.05464113991477273,0.9832727272727273,0.07499243319034576,0.9777999520301819,0.044729046523571014,0.016599999740719795,0.44498300552368164,0.3855595588684082,1.0,0.41468749850505193,0.9788246332212936,0.1,0.3,1.9
bfp16,16,grad,producer,1,2,4,0.04453221324573864,0.9861636363636364,0.05951270833611488,0.9821999669075012,0.02556690201163292,0.011799999512732029,0.43326136469841003,0.306387335062027,1.0,0.4048709118019462,0.9791144792423692,0.1,0.3,1.9
bfp16,16,grad,producer,1,2,5,0.03813426846590909,0.9881090909090909,0.05622454732656479,0.9851999878883362,0.024042697623372078,0.010199999436736107,0.4585335850715637,0.28469207882881165,1.0,0.3980500494100579,0.9793056754178779,0.1,0.3,1.9
bfp16,16,grad,producer,1,2,6,0.03412968084161932,0.9892727272727273,0.05583891645073891,0.9853999614715576,0.019345175474882126,0.008799999952316284,0.4635920822620392,0.2426801323890686,1.0,0.3923433887539606,0.9796698991642442,0.1,0.3,1.9
bfp16,16,grad,producer,1,2,7,0.029628813032670454,0.9904545454545455,0.04929209500551224,0.9863999485969543,0.012551330029964447,0.007599999662488699,0.5384824872016907,0.18903207778930664,1.0,0.39178306452366424,0.9795981473700944,0.1,0.3,1.9
bfp16,16,grad,producer,1,2,8,0.027221251331676136,0.9912909090909091,0.04516860470175743,0.9881999492645264,0.010031774640083313,0.005799999926239252,0.5580142736434937,0.17030587792396545,1.0,0.3871088909288922,0.9799100654069768,0.1,0.3,1.9
bfp16,16,grad,producer,1,2,9,0.024731842595880682,0.9924545454545455,0.04370664060115814,0.9878000020980835,0.011205140501260757,0.006599999964237213,0.6220735907554626,0.17098334431648254,1.0,0.38619991126650755,0.9801153848337573,0.1,0.3,1.9
bfp16,16,grad,producer,1,2,10,0.021821155894886365,0.9927090909090909,0.04323182255029678,0.988599956035614,0.012039060704410076,0.00559999980032444,0.720206081867218,0.14901427924633026,1.0,0.3844878559505738,0.9799092137536337,0.1,0.3,1.9
bfp16,16,grad,producer,1,2,11,0.020144673295454545,0.9934545454545455,0.047360438853502274,0.9878000020980835,0.010383539833128452,0.005799999926239252,0.7559282183647156,0.1543361246585846,1.0,0.382724238024518,0.980214176621548,0.1,0.3,1.9
bfp16,16,grad,producer,1,2,12,0.018596748490767045,0.9938181818181818,0.04085904359817505,0.989799976348877,0.0009547023801133037,0.0007999999797903001,0.7736290097236633,0.06966399401426315,1.0,0.37838285163498875,0.9804424197174783,0.1,0.3,1.9
bfp16,16,grad,producer,2,0,1,0.2438814453125,0.9266545454545455,0.09155585616827011,0.9735999703407288,0.05525980144739151,0.023599999025464058,0.478866845369339,0.4783679246902466,1.0,0.6152741862041406,0.9938627730968387,0.2,0.3,2.4
bfp16,16,grad,producer,2,0,2,0.07888475674715908,0.9753636363636363,0.0748443529009819,0.9785999655723572,0.04703384265303612,0.019999999552965164,0.40233734250068665,0.39682894945144653,1.0,0.5640661226157595,0.9940347361010174,0.2,0.3,2.4
bfp16,16,grad,producer,2,0,3,0.060453098366477276,0.9812727272727273,0.06723098456859589,0.9817999601364136,0.02903486229479313,0.013199999928474426,0.35114648938179016,0.33416905999183655,1.0,0.5501613980892549,0.9940764671148256,0.2,0.3,2.4
bfp16,16,grad,producer,2,0,4,0.04995122958096591,0.9848,0.05929930880665779,0.9833999872207642,0.02153089828789234,0.012799999676644802,0.3417116105556488,0.31295281648635864,1.0,0.5414059375006398,0.9941389926644258,0.2,0.3,2.4
bfp16,16,grad,producer,2,0,5,0.04491242453835227,0.9860909090909091,0.05752893164753914,0.9842000007629395,0.023245714604854584,0.012399999424815178,0.3342491388320923,0.2864987254142761,1.0,0.536582072261241,0.9941751169603924,0.2,0.3,2.4
bfp16,16,grad,producer,2,0,6,0.038698002485795455,0.9878181818181818,0.051379017531871796,0.9875999689102173,0.016545725986361504,0.007599999662488699,0.3434135615825653,0.2757532596588135,1.0,0.5353600952757654,0.9941625550735829,0.2,0.3,2.4
bfp16,16,grad,producer,2,0,7,0.034812764115767045,0.9896,0.05217772722244263,0.9855999946594238,0.016235442832112312,0.00839999970048666,0.32588058710098267,0.21615615487098694,1.0,0.5319583573650464,0.9941993181095566,0.2,0.3,2.4
bfp16,16,grad,producer,2,0,8,0.031182302024147728,0.9904909090909091,0.047425005584955215,0.9871999621391296,0.01139047835022211,0.006199999712407589,0.3378049433231354,0.21472689509391785,1.0,0.5281031111235676,0.9942525464434956,0.2,0.3,2.4
bfp16,16,grad,producer,2,0,9,0.028491743607954544,0.9912363636363636,0.05676715821027756,0.9845999479293823,0.015841543674468994,0.009599999524652958,0.3484767973423004,0.1733931601047516,1.0,0.5246718017912679,0.9942751862281977,0.2,0.3,2.4
bfp16,16,grad,producer,2,0,10,0.026237584339488636,0.9918,0.06969213485717773,0.9801999926567078,0.03730807825922966,0.0139999995008111,0.40920746326446533,0.2059786021709442,1.0,0.5239895868458699,0.9942533271257268,0.2,0.3,2.4
bfp16,16,grad,producer,2,0,11,0.023666956676136365,0.9926181818181818,0.050399456173181534,0.9861999750137329,0.01606382057070732,0.007599999662488699,0.42235082387924194,0.16359785199165344,1.0,0.5222188826275861,0.994293212890625,0.2,0.3,2.4
bfp16,16,grad,producer,2,0,12,0.022561155007102273,0.9930181818181818,0.04754307121038437,0.9860000014305115,0.0010817775037139654,0.0031999999191612005,0.40945735573768616,0.04796623811125755,1.0,0.5187329078038054,0.994337711777798,0.2,0.3,2.4
bfp16,16,grad,producer,2,1,1,0.23587688210227273,0.9286545454545454,0.10444096475839615,0.9673999547958374,0.06385436654090881,0.0284000001847744,0.4652579128742218,0.46419161558151245,1.0,0.588187198518341,0.9939303375953852,0.1,0.3,2.3
bfp16,16,grad,producer,2,1,2,0.07583150745738636,0.9765636363636364,0.07485784590244293,0.9787999987602234,0.05083071067929268,0.019999999552965164,0.41223251819610596,0.4058607518672943,1.0,0.5459734291891032,0.9939528354378634,0.1,0.3,2.3
bfp16,16,grad,producer,2,1,3,0.05876109286221591,0.9814181818181819,0.0688086599111557,0.9793999791145325,0.03261471539735794,0.01679999940097332,0.35925355553627014,0.34405407309532166,1.0,0.5295968540942568,0.994025509856468,0.1,0.3,2.3
bfp16,16,grad,producer,2,1,4,0.047934770063920454,0.985,0.06400614231824875,0.9815999865531921,0.02756490744650364,0.014800000004470348,0.37719908356666565,0.3494794964790344,1.0,0.5202191088609084,0.9940751186636991,0.1,0.3,2.3
bfp16,16,grad,producer,2,1,5,0.04106516335227273,0.9872,0.052732568234205246,0.9851999878883362,0.026521483436226845,0.012399999424815178,0.33840999007225037,0.2884896993637085,1.0,0.5149315031511986,0.9940999585528706,0.1,0.3,2.3
bfp16,16,grad,producer,2,1,6,0.03671205610795455,0.9881818181818182,0.04990477114915848,0.9860000014305115,0.016482392325997353,0.009200000204145908,0.3176364600658417,0.23073571920394897,1.0,0.5093219861755697,0.9941916532294695,0.1,0.3,2.3
bfp16,16,grad,producer,2,1,7,0.03297435857599432,0.9898,0.0460495725274086,0.986799955368042,0.019231166690587997,0.010400000028312206,0.3426220118999481,0.2407839000225067,1.0,0.5063113872531478,0.9941723490870276,0.1,0.3,2.3
bfp16,16,grad,producer,2,1,8,0.029732723721590908,0.9905272727272727,0.050490643829107285,0.9853999614715576,0.026868529617786407,0.011799999512732029,0.3809525668621063,0.2565404176712036,1.0,0.5023743982529918,0.9942310421965843,0.1,0.3,2.3
bfp16,16,grad,producer,2,1,9,0.02742943448153409,0.9913272727272727,0.06112378090620041,0.9835999608039856,0.02658103033900261,0.012000000104308128,0.3639211058616638,0.21549230813980103,1.0,0.49940835170996234,0.9942247967387354,0.1,0.3,2.3
bfp16,16,grad,producer,2,1,10,0.02509434259588068,0.9918727272727272,0.04600868374109268,0.9883999824523926,0.023755313828587532,0.009599999524652958,0.39426159858703613,0.18158188462257385,1.0,0.4962463087874935,0.9942560949990916,0.1,0.3,2.3
bfp16,16,grad,producer,2,1,11,0.022700896661931817,0.9928727272727272,0.055137135088443756,0.98499995470047,0.02331562526524067,0.011599999852478504,0.40701401233673096,0.18033306300640106,1.0,0.49608875957734,0.9942577983057777,0.1,0.3,2.3
bfp16,16,grad,producer,2,1,12,0.01999625577059659,0.9941818181818182,0.049899835139513016,0.9861999750137329,0.0005529177142307162,0.0015999999595806003,0.40677306056022644,0.03709104284644127,1.0,0.4944634121583371,0.9942602822946948,0.1,0.3,2.3
bfp16,16,grad,producer,2,2,1,0.22636711647727273,0.9316363636363636,0.08843577653169632,0.9741999506950378,0.05141675844788551,0.02019999921321869,0.4575936794281006,0.4570011496543884,1.0,0.5908584428558794,0.9938421205032704,0.1,0.3,2.0
bfp16,16,grad,producer,2,2,2,0.07148478338068182,0.9777454545454546,0.06454376131296158,0.9813999533653259,0.028273675590753555,0.013199999928474426,0.3591323792934418,0.3537854850292206,1.0,0.5468144000264261,0.9939185563908067,0.1,0.3,2.0
bfp16,16,grad,producer,2,2,3,0.054388099254261364,0.9832909090909091,0.07629895210266113,0.977400004863739,0.045604411512613297,0.01679999940097332,0.4025105834007263,0.3915252983570099,1.0,0.5324833899674278,0.9940541112145712,0.1,0.3,2.0
bfp16,16,grad,producer,2,2,4,0.044396457741477276,0.9864,0.059662479907274246,0.9817999601364136,0.02551947347819805,0.012799999676644802,0.33702847361564636,0.310868501663208,1.0,0.5202797274641021,0.9941297664198765,0.1,0.3,2.0
bfp16,16,grad,producer,2,2,5,0.03821474165482955,0.9880909090909091,0.05584879592061043,0.98499995470047,0.023276112973690033,0.010799999348819256,0.3268512487411499,0.2888910472393036,1.0,0.5143289639658978,0.994177175122638,0.1,0.3,2.0
bfp16,16,grad,producer,2,2,6,0.03424175248579545,0.9890363636363636,0.056441474705934525,0.98499995470047,0.019713180139660835,0.009200000204145908,0.3013674020767212,0.24670706689357758,1.0,0.5072994521167437,0.9942666696947674,0.1,0.3,2.0
bfp16,16,grad,producer,2,2,7,0.029912848455255683,0.9905272727272727,0.04876299574971199,0.9869999885559082,0.012531462125480175,0.007799999788403511,0.3025776445865631,0.19299863278865814,1.0,0.5055250064114605,0.9942626243413881,0.1,0.3,2.0
bfp16,16,grad,producer,2,2,8,0.02713466574928977,0.9914727272727273,0.04486067593097687,0.9887999892234802,0.009549161419272423,0.005399999674409628,0.3049347698688507,0.17362475395202637,1.0,0.4994269574760854,0.9943744748137718,0.1,0.3,2.0
bfp16,16,grad,producer,2,2,9,0.024768796608664774,0.9922545454545455,0.04295406490564346,0.9889999628067017,0.01026229653507471,0.006599999964237213,0.33045685291290283,0.17305603623390198,1.0,0.4964487061934063,0.9944083990052689,0.1,0.3,2.0
bfp16,16,grad,producer,2,2,10,0.02189100008877841,0.9926,0.042821820825338364,0.9893999695777893,0.010692864656448364,0.004999999888241291,0.36333945393562317,0.1428956687450409,1.0,0.4929451624190183,0.9943808622138445,0.1,0.3,2.0
bfp16,16,grad,producer,2,2,11,0.02030431463068182,0.9934909090909091,0.04745130613446236,0.988599956035614,0.009724641218781471,0.004999999888241291,0.39446374773979187,0.1455283910036087,1.0,0.4897044817445862,0.9944638984147892,0.1,0.3,2.0
bfp16,16,grad,producer,2,2,12,0.018796280184659092,0.9938181818181818,0.04087885469198227,0.9901999831199646,0.0004031750140711665,0.0011999999405816197,0.3747367858886719,0.03482137992978096,1.0,0.4844314248716275,0.9945110232331033,0.1,0.3,2.0
bfp16,16,grad,producer,3,0,1,0.24295381747159092,0.9264,0.09056871384382248,0.9739999771118164,0.05434311553835869,0.023399999365210533,0.47629424929618835,0.4762696325778961,1.0,0.720036809667381,0.9983599995457849,0.2,0.4,2.4
bfp16,16,grad,producer,3,0,2,0.07857650923295455,0.9755636363636364,0.07381211221218109,0.9783999919891357,0.04596354439854622,0.019600000232458115,0.39700305461883545,0.3961089551448822,1.0,0.6646419669608431,0.9983875363372093,0.2,0.4,2.4
bfp16,16,grad,producer,3,0,3,0.06026771573153409,0.9811272727272727,0.06585556268692017,0.9824000000953674,0.027489546686410904,0.012199999764561653,0.3380371332168579,0.33492332696914673,1.0,0.647467575049996,0.9983889557594476,0.2,0.4,2.4
bfp16,16,grad,producer,3,0,4,0.04976796431107955,0.9849454545454546,0.058539025485515594,0.9839999675750732,0.020928679034113884,0.011599999852478504,0.3215886056423187,0.3145824074745178,1.0,0.6371744882604808,0.9984052081440771,0.2,0.4,2.4
bfp16,16,grad,producer,3,0,5,0.04475221058238636,0.9860363636363636,0.0580894835293293,0.9837999939918518,0.02320638671517372,0.011599999852478504,0.29993316531181335,0.2870544493198395,1.0,0.6308805013354607,0.9984039306640625,0.2,0.4,2.4
bfp16,16,grad,producer,3,0,6,0.03855797230113636,0.9876727272727273,0.05284351110458374,0.986799955368042,0.018562136217951775,0.008799999952316284,0.3017333745956421,0.28249597549438477,1.0,0.6285737170884786,0.9984100341796875,0.2,0.4,2.4
bfp16,16,grad,producer,3,0,7,0.035043858753551135,0.9892909090909091,0.05166541785001755,0.986799955368042,0.01561721134930849,0.00839999970048666,0.24938493967056274,0.21743158996105194,1.0,0.6251798711711074,0.9984260736509811,0.2,0.4,2.4
bfp16,16,grad,producer,3,0,8,0.03130238591974432,0.9902,0.04793912172317505,0.986799955368042,0.01151784136891365,0.006000000052154064,0.25202077627182007,0.21524783968925476,1.0,0.6216391088148577,0.9984370741733285,0.2,0.4,2.4
bfp16,16,grad,producer,3,0,9,0.028751398259943182,0.9910181818181818,0.05651985481381416,0.9843999743461609,0.01599700003862381,0.010400000028312206,0.23255598545074463,0.1770002394914627,1.0,0.6179995455032031,0.9984387774800145,0.2,0.4,2.4
bfp16,16,grad,producer,3,0,10,0.026378950639204545,0.9917636363636364,0.07243398576974869,0.9789999723434448,0.04074499383568764,0.015599999576807022,0.27261459827423096,0.20992544293403625,1.0,0.6167081798780094,0.9984560234602108,0.2,0.4,2.4
bfp16,16,grad,producer,3,0,11,0.023845576615767045,0.9924909090909091,0.051864221692085266,0.9853999614715576,0.01854517124593258,0.008200000040233135,0.26780498027801514,0.18047210574150085,1.0,0.6138744443069568,0.9984585074491279,0.2,0.4,2.4
bfp16,16,grad,producer,3,0,12,0.022740891335227272,0.9927454545454546,0.04682920500636101,0.9873999953269958,0.0002856225473806262,0.0011999999405816197,0.20725885033607483,0.02400520257651806,1.0,0.6091833238397587,0.9984722048737282,0.2,0.4,2.4
bfp16,16,grad,producer,3,1,1,0.23487521306818182,0.9289818181818181,0.10384184867143631,0.9679999947547913,0.06345044076442719,0.028199998661875725,0.4643907845020294,0.46423327922821045,1.0,0.6868918505109187,0.998359857603561,0.1,0.3,2.3
bfp16,16,grad,producer,3,1,2,0.07566492365056818,0.9767454545454546,0.07517421245574951,0.9785999655723572,0.0515139140188694,0.019999999552965164,0.40716034173965454,0.4060036242008209,1.0,0.6408360208949568,0.9983636190724927,0.1,0.3,2.3
bfp16,16,grad,producer,3,1,3,0.05834679953835227,0.9815818181818182,0.06866108626127243,0.9799999594688416,0.03229290246963501,0.01640000008046627,0.3465725779533386,0.34367138147354126,1.0,0.6222080093545409,0.9983817876771439,0.1,0.3,2.3
bfp16,16,grad,producer,3,1,4,0.04769658647017046,0.9851454545454545,0.06344187259674072,0.9817999601364136,0.026923933997750282,0.0142000000923872,0.35122188925743103,0.34565269947052,1.0,0.6108582367844196,0.9983941366506177,0.1,0.3,2.3
bfp16,16,grad,producer,3,1,5,0.040781773792613635,0.9873636363636363,0.05286033824086189,0.9857999682426453,0.026759032160043716,0.012600000016391277,0.29777175188064575,0.28669822216033936,1.0,0.6054289740084019,0.9984027241551598,0.1,0.3,2.3
bfp16,16,grad,producer,3,1,6,0.03650255681818182,0.9882545454545455,0.04902084171772003,0.9863999485969543,0.014841948635876179,0.008799999952316284,0.2493092566728592,0.2285304069519043,1.0,0.5972663123412429,0.9984213185864825,0.1,0.3,2.3
bfp16,16,grad,producer,3,1,7,0.032684876598011364,0.989909090909091,0.045896176248788834,0.9871999621391296,0.018100716173648834,0.009999999776482582,0.26476719975471497,0.23936592042446136,1.0,0.5928647953052208,0.9984188345975654,0.1,0.3,2.3
bfp16,16,grad,producer,3,1,8,0.0296935302734375,0.9908545454545454,0.04993950203061104,0.9853999614715576,0.027557265013456345,0.012199999764561653,0.29095879197120667,0.2576712369918823,1.0,0.5875124076289868,0.9984342353288518,0.1,0.3,2.3
bfp16,16,grad,producer,3,1,9,0.027273801491477272,0.9912545454545455,0.061731696128845215,0.9829999804496765,0.02658756636083126,0.012999999336898327,0.2590087652206421,0.21497739851474762,1.0,0.5847020202817449,0.9984335965888445,0.1,0.3,2.3
bfp16,16,grad,producer,3,1,10,0.025105333362926138,0.9919636363636364,0.04655730724334717,0.9881999492645264,0.023432360962033272,0.009800000116229057,0.2468385398387909,0.1787063181400299,1.0,0.5823598193967727,0.9984475778978924,0.1,0.3,2.3
bfp16,16,grad,producer,3,1,11,0.022821244673295455,0.9927818181818182,0.053135521709918976,0.9851999878883362,0.021150048822164536,0.011399999260902405,0.24958503246307373,0.17474523186683655,1.0,0.5820266442145754,0.9984466552734375,0.1,0.3,2.3
bfp16,16,grad,producer,3,1,12,0.019977632279829547,0.9940181818181818,0.05208476632833481,0.9863999485969543,0.00039572158129885793,0.0007999999797903001,0.20658789575099945,0.029841871932148933,1.0,0.5787399407349839,0.998441829237827,0.1,0.3,2.3
bfp16,16,grad,producer,3,2,1,0.22629943181818182,0.9315272727272728,0.0883849635720253,0.9745999574661255,0.05130986124277115,0.02019999921321869,0.45583879947662354,0.45582422614097595,1.0,0.688264016785972,0.9983514830123547,0.1,0.3,1.9
bfp16,16,grad,producer,3,2,2,0.07133303888494318,0.9777090909090909,0.06425390392541885,0.9817999601364136,0.027856377884745598,0.012999999336898327,0.3525262773036957,0.3514971137046814,1.0,0.6426720653528959,0.9983545347701671,0.1,0.3,1.9
bfp16,16,grad,producer,3,2,3,0.05413363370028409,0.9834727272727273,0.07329469174146652,0.9785999655723572,0.042539458721876144,0.015599999576807022,0.38983049988746643,0.38717448711395264,1.0,0.6236266526483857,0.9983920784883721,0.1,0.3,1.9
bfp16,16,grad,producer,3,2,4,0.044206702769886363,0.9862181818181818,0.0595228411257267,0.9815999865531921,0.02549161948263645,0.012399999424815178,0.3188551962375641,0.31232860684394836,1.0,0.6106031095081261,0.9984108148619186,0.1,0.3,1.9
bfp16,16,grad,producer,3,2,5,0.038116011186079546,0.9881272727272727,0.05547912418842316,0.98499995470047,0.02277887612581253,0.010199999436736107,0.3011453151702881,0.29095906019210815,1.0,0.6029088509972537,0.9984134407930596,0.1,0.3,1.9
bfp16,16,grad,producer,3,2,6,0.034062970525568184,0.9893454545454545,0.05636288598179817,0.9843999743461609,0.01943979784846306,0.009800000116229057,0.26188722252845764,0.2478453367948532,1.0,0.594938134580757,0.9984318932821584,0.1,0.3,1.9
bfp16,16,grad,producer,3,2,7,0.029668789950284092,0.9905272727272727,0.04886865243315697,0.9869999885559082,0.012517035007476807,0.007799999788403511,0.22955253720283508,0.2003440111875534,1.0,0.5929868764447827,0.9984303319176963,0.1,0.3,1.9
bfp16,16,grad,producer,3,2,8,0.027046240234375,0.9915636363636363,0.04505692794919014,0.988599956035614,0.009581332094967365,0.00559999980032444,0.21404142677783966,0.17404283583164215,1.0,0.5855278967703758,0.9984526168468386,0.1,0.3,1.9
bfp16,16,grad,producer,3,2,9,0.024723313210227273,0.9922,0.04243386164307594,0.9896000027656555,0.009643150493502617,0.005399999674409628,0.22493556141853333,0.17455065250396729,1.0,0.5832326212803014,0.9984621269758358,0.1,0.3,1.9
bfp16,16,grad,producer,3,2,10,0.02169509943181818,0.9926181818181818,0.04317324236035347,0.9896000027656555,0.010737881064414978,0.004799999762326479,0.2237059623003006,0.1436275690793991,1.0,0.5802788264657308,0.9984526168468386,0.1,0.3,1.9
bfp16,16,grad,producer,3,2,11,0.020212131569602273,0.9934545454545455,0.047515641897916794,0.9887999892234802,0.009785531088709831,0.004799999762326479,0.23972858488559723,0.14653140306472778,1.0,0.576298812628087,0.9984797987827035,0.1,0.3,1.9
bfp16,16,grad,producer,3,2,12,0.018690616122159092,0.9939636363636364,0.041096366941928864,0.989799976348877,0.00022572645684704185,0.00039999998989515007,0.19514599442481995,0.023900941014289856,1.0,0.5686093603365253,0.9984868249227834,0.1,0.3,1.9
bfp16,16,grad,producer,4,0,1,0.24284177911931817,0.926509090909091,0.09073357284069061,0.973800003528595,0.054620444774627686,0.023599999025464058,0.47694382071495056,0.47685691714286804,1.0,0.7962865594119266,0.9995694892351017,0.2,0.4,2.4
bfp16,16,grad,producer,4,0,2,0.07848060191761363,0.9754,0.07383817434310913,0.9787999987602234,0.04590010270476341,0.019199999049305916,0.3975282609462738,0.3975012004375458,1.0,0.7397205058394493,0.9995732507040335,0.2,0.4,2.4
bfp16,16,grad,producer,4,0,3,0.060212850674715906,0.9810727272727273,0.06622906774282455,0.9819999933242798,0.028056621551513672,0.012600000016391277,0.3342462182044983,0.3340168297290802,1.0,0.7205773742628646,0.9995715473973474,0.2,0.4,2.4
bfp16,16,grad,producer,4,0,4,0.04958002485795455,0.9848545454545454,0.058401599526405334,0.9839999675750732,0.02083779312670231,0.011599999852478504,0.312813401222229,0.3118874728679657,1.0,0.7086916247140469,0.9995755927507267,0.2,0.4,2.4
bfp16,16,grad,producer,4,0,5,0.04468405095880682,0.9860727272727273,0.05708745867013931,0.9839999675750732,0.022405778989195824,0.011399999260902405,0.28917407989501953,0.2874543070793152,1.0,0.701722912589434,0.9995760895485102,0.2,0.4,2.4
bfp16,16,grad,producer,4,0,6,0.03845152698863637,0.9877454545454546,0.05253808572888374,0.9873999953269958,0.01797596365213394,0.008799999952316284,0.28409212827682495,0.28086549043655396,1.0,0.6977294152173268,0.9995767282885174,0.2,0.4,2.4
bfp16,16,grad,producer,4,0,7,0.03492653364701705,0.9894,0.051497187465429306,0.9863999485969543,0.015529138036072254,0.008799999952316284,0.225470632314682,0.22020883858203888,1.0,0.6940050530346891,0.999579709075218,0.2,0.4,2.4
bfp16,16,grad,producer,4,0,8,0.031121650834517046,0.9903090909090909,0.04766642302274704,0.986799955368042,0.011332415975630283,0.006399999838322401,0.22590067982673645,0.21969683468341827,1.0,0.6885138722584248,0.9995838253997092,0.2,0.4,2.4
bfp16,16,grad,producer,4,0,9,0.028598726029829546,0.9910545454545454,0.05519101396203041,0.9843999743461609,0.015258428640663624,0.010400000028312206,0.18961773812770844,0.17880481481552124,1.0,0.6850172734777087,0.9995849609375,0.2,0.4,2.4
bfp16,16,grad,producer,4,0,10,0.026050153142755682,0.9918727272727272,0.06574875116348267,0.9805999994277954,0.03290972486138344,0.012799999676644802,0.21200330555438995,0.1978040337562561,1.0,0.6833608156002677,0.9995862384175145,0.2,0.4,2.4
bfp16,16,grad,producer,4,0,11,0.023567096502130683,0.9927636363636364,0.05144854635000229,0.9860000014305115,0.017495866864919662,0.007400000002235174,0.19654111564159393,0.17532312870025635,1.0,0.6801344933639765,0.9995904966842296,0.2,0.4,2.4
bfp16,16,grad,producer,4,0,12,0.0225029052734375,0.9927454545454546,0.047009922564029694,0.986799955368042,0.0003339258546475321,0.0015999999595806003,0.0947238951921463,0.023996025323867798,1.0,0.6754278273449754,0.9995931226153706,0.2,0.4,2.4
bfp16,16,grad,producer,4,1,1,0.23497732599431817,0.9287636363636363,0.10399899631738663,0.9681999683380127,0.06375690549612045,0.02759999968111515,0.46402838826179504,0.46400052309036255,1.0,0.7615556001692044,0.9995697731195494,0.1,0.3,2.3
bfp16,16,grad,producer,4,1,2,0.07568851207386364,0.9767454545454546,0.07524751871824265,0.9781999588012695,0.05150233209133148,0.020399998873472214,0.40700921416282654,0.4068615734577179,1.0,0.7133197158585608,0.9995671471884084,0.1,0.3,2.3
bfp16,16,grad,producer,4,1,3,0.05830419921875,0.9816,0.06910395622253418,0.9795999526977539,0.03292124718427658,0.01679999940097332,0.34038448333740234,0.33991527557373047,1.0,0.6940058315134513,0.9995695602062137,0.1,0.3,2.3
bfp16,16,grad,producer,4,1,4,0.047630078125,0.9851272727272727,0.06347361207008362,0.9813999533653259,0.027807414531707764,0.015199999324977398,0.3475629687309265,0.34643471240997314,1.0,0.6823599231994848,0.9995704118595566,0.1,0.3,2.3
bfp16,16,grad,producer,4,1,5,0.04072659357244318,0.9873454545454545,0.05335679277777672,0.9855999946594238,0.0269806869328022,0.012799999676644802,0.2928220331668854,0.290707528591156,1.0,0.6749709563404165,0.9995707667151162,0.1,0.3,2.3
bfp16,16,grad,producer,4,1,6,0.036567021040482955,0.9883454545454545,0.04910430684685707,0.9860000014305115,0.01528836041688919,0.009200000204145908,0.2331324815750122,0.22913451492786407,1.0,0.6662737268608888,0.9995746701262718,0.1,0.3,2.3
bfp16,16,grad,producer,4,1,7,0.032736376953125,0.9897454545454546,0.045916732400655746,0.9873999953269958,0.01811937615275383,0.009599999524652958,0.24547900259494781,0.2404600828886032,1.0,0.663020629932966,0.9995755927507267,0.1,0.3,2.3
